time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1159063639,0.1769653767,0.2478950176,0.03465609281,0.03332064221,0.004952767862,0.0004601468904,3.979678334e-05,2.573144308e-06,1.355659407e-06,2.45029583e-06,0.02629786063,0.00188978346,0.0001830044886,4.387564802e-06,4.780971339e-07,8.897340916e-09
1,1,1,1,1,1,0.197019803,0.3004220311,0.4018079026,0.1010912415,0.1020479762,0.02846234593,0.005333513471,0.0009465590606,0.0001287080985,6.664136469e-05,0.0001220302182,0.07879747362,0.01121046007,0.00230468142,0.0001154356885,1.259304976e-05,4.858760798e-07
1.5,1,1,1,1,1,0.2545722119,0.3891944053,0.4954113839,0.1720905759,0.1769559409,0.06833454224,0.01895937971,0.005156499733,0.001117853505,0.0005721866672,0.001069542252,0.1363262299,0.02837212704,0.009060323873,0.0007093437384,7.7161834e-05,4.597168609e-06
2,1,1,1,1,1,0.2942819167,0.4495448799,0.5509689345,0.2341092332,0.2465186678,0.1165958033,0.04234073741,0.01547640415,0.00468727994,0.002385949289,0.004479241285,0.190691559,0.05097215997,0.0222462473,0.002406437776,0.0002637498096,2.158000663e-05
2.5,1,1,1,1,1,0.3199097993,0.4899151682,0.5843677274,0.2846897452,0.304685787,0.1658734676,0.07179253743,0.03273513868,0.01301333917,0.006647222683,0.01256274358,0.2343535836,0.07632928406,0.0430573503,0.005972058778,0.0006615218717,6.876655479e-05
3,1,1,1,1,1,0.3411313738,0.5199061959,0.6073225437,0.3263923346,0.3545423801,0.2101766698,0.1048285417,0.05676703545,0.02851121776,0.01435697845,0.0274401606,0.2726888657,0.1010589318,0.07010331893,0.01211592686,0.001343827068,0.0001716420479
3.5,1,1,1,1,1,0.3564756164,0.5418960713,0.6209728352,0.3569693563,0.3963988281,0.2472684167,0.1379817518,0.08507645551,0.05202940071,0.02596240964,0.05008126902,0.3035779158,0.1249284172,0.1021817559,0.02108402682,0.002375382629,0.000367684483
4,1,1,1,1,1,0.3662467668,0.5563238672,0.6285411813,0.381916878,0.4263130248,0.2776518928,0.1684053034,0.1153973724,0.08285091424,0.0417545433,0.08165054177,0.3283578453,0.144922972,0.1381638545,0.03363920935,0.003866981549,0.0006901675702
4.5,1,1,1,1,1,0.372184528,0.5665506512,0.632793158,0.3988683888,0.4462846776,0.3022157888,0.1937082928,0.1458323756,0.1196629926,0.0605281215,0.1184386531,0.3442190736,0.1642730795,0.1750325099,0.04917622064,0.005690957126,0.001166729714
5,1,1,1,1,1,0.3744261576,0.5724743017,0.6368888084,0.412486536,0.4612265823,0.3231914076,0.2173691661,0.1734553657,0.1618421589,0.08169355309,0.1603797377,0.3609168854,0.178905877,0.2136058084,0.06742369984,0.007979216184,0.001829031275
5.5,1,1,1,1,1,0.3797963989,0.5784926586,0.6392258952,0.4217701641,0.4753304249,0.3392760619,0.2370426324,0.1992300522,0.2056384014,0.1050052299,0.2067959304,0.3712811264,0.193420417,0.2514861679,0.08871490235,0.01070916628,0.002716371157
6,1,1,1,1,1,0.3827469134,0.5825112517,0.6402485933,0.4267700754,0.485998505,0.3499371305,0.2501485494,0.2194349134,0.2520935417,0.1279089815,0.2549485117,0.3821143638,0.2030270136,0.2892804652,0.1123849804,0.0138200892,0.003871908615
6.5,1,1,1,1,1,0.3866437719,0.583848752,0.642422277,0.4335588636,0.4931894225,0.3586344182,0.2604110102,0.2386306111,0.3002901408,0.1513294112,0.30629732,0.3879101748,0.2112438569,0.3229375867,0.1357735218,0.01725895883,0.005277704177
7,1,1,1,1,1,0.3875303926,0.5838386137,0.6412667475,0.4360912711,0.4999079363,0.3649120177,0.2733307044,0.2553278006,0.3454474955,0.173741463,0.353403318,0.3934731693,0.2202890958,0.3562079195,0.1623839024,0.0211020639,0.006961050684
7.5,1,1,1,1,1,0.3866536454,0.5834751844,0.6431396027,0.4389286208,0.5054148946,0.3697684247,0.2778334712,0.2677474484,0.3898563746,0.1968074953,0.398598255,0.3995960977,0.2272995197,0.387070844,0.1885431228,0.0251174611,0.008977352579
8,1,1,1,1,1,0.3874334875,0.5870481419,0.6423083773,0.4423785772,0.5097379309,0.3760578139,0.2837874567,0.2759396109,0.4300529509,0.2145110602,0.4397420127,0.4009762542,0.2317979121,0.4133776194,0.2151226226,0.02960507815,0.01111852358
8.5,1,1,1,1,1,0.3862673977,0.5896467041,0.6413983396,0.4400721576,0.5117421347,0.3803880035,0.288932021,0.2869074914,0.4685785125,0.2360312605,0.4819877116,0.4042132908,0.2357722344,0.4379980571,0.2414775282,0.03380231127,0.0135942589
9,1,1,1,1,1,0.3838212421,0.5918607222,0.6408350036,0.4445009249,0.5148000848,0.3819356148,0.2931982219,0.2929514957,0.5012951474,0.2517138255,0.5207255027,0.4024588082,0.2383223296,0.4619090262,0.2662426236,0.0384920742,0.01618957897
9.5,1,1,1,1,1,0.3812375081,0.5904162639,0.6408007864,0.4470558671,0.5150634279,0.3827980159,0.2960013414,0.298019655,0.5342531018,0.2708369916,0.5561742981,0.403946761,0.2412448407,0.4838755779,0.2923927427,0.04341596746,0.01901793741
10,1,1,1,1,1,0.38207284,0.5905050086,0.6424144138,0.4485768635,0.5151857486,0.3825761128,0.2983034299,0.3041993169,0.5630864491,0.2852077515,0.5879947732,0.404775652,0.2434836058,0.503177566,0.3179952538,0.047986345,0.02235747909
10.5,1,1,1,1,1,0.3844134253,0.5880480664,0.6402440516,0.4473172678,0.5171106239,0.3859702898,0.2988854274,0.3078252549,0.5896317618,0.2997478357,0.6178786384,0.4092535959,0.2437596478,0.522101549,0.3409850605,0.05381887801,0.02625409056
11,1,1,1,1,1,0.3860883871,0.5859087289,0.6387628506,0.4507462406,0.5186470624,0.383449139,0.2983571865,0.3086086194,0.6135941495,0.310303078,0.6457468999,0.4123042615,0.2460450162,0.5395169023,0.3618873384,0.05978864291,0.03009833692
11.5,1,1,1,1,1,0.3843456219,0.5881393257,0.6393859822,0.4494000513,0.518534594,0.3828112823,0.2970510837,0.3093032618,0.6318319048,0.318383644,0.6697786566,0.4116403489,0.2486684812,0.5522091618,0.3855443982,0.0647718261,0.0341436293
12,1,1,1,1,1,0.3844736018,0.5863906314,0.6403079972,0.4488996835,0.5175798321,0.3809542557,0.2986715823,0.310610642,0.6501052766,0.3309695594,0.6902999771,0.4121674958,0.2512204476,0.5639475809,0.4062542129,0.06964050678,0.0384373329
12.5,1,1,1,1,1,0.3846167641,0.5874101715,0.6407536244,0.4478346578,0.5164452376,0.3832093254,0.2987534015,0.3102368141,0.6668450501,0.339682859,0.7110005456,0.4085827627,0.2521564021,0.5720467615,0.4263960398,0.07464495867,0.04336474543
13,1,1,1,1,1,0.3884517681,0.5895261226,0.6398033681,0.4484061208,0.5186900783,0.3846958888,0.2992705148,0.3129426758,0.6806909557,0.3479567426,0.7292725146,0.4093797733,0.251324439,0.581883533,0.4426788263,0.07998529202,0.04774841663
13.5,1,1,1,1,1,0.3907946716,0.5901836714,0.6409259325,0.4495020878,0.5170989822,0.3854870754,0.2970170795,0.3125175739,0.695951201,0.3551189503,0.7471239477,0.4100338841,0.2507081803,0.5901376792,0.4589633095,0.08447618047,0.05261317163
14,1,1,1,1,1,0.3900251031,0.590249625,0.6398282623,0.4461164319,0.5176733389,0.3850449163,0.297628931,0.3132179048,0.7052277906,0.3592661373,0.7604913448,0.4117396481,0.2520631759,0.5984799439,0.4751227039,0.08969512161,0.05772536264
14.5,1,1,1,1,1,0.3906264808,0.5901319876,0.6409905577,0.4452386001,0.5184455312,0.3863158858,0.2982204304,0.3111101558,0.7152073018,0.362717291,0.7753442045,0.4102226625,0.2508261791,0.6014988225,0.4897645428,0.09533983097,0.06297354581
15,1,1,1,1,1,0.3889765885,0.5909796432,0.6402341804,0.4468100754,0.5161734627,0.3861651852,0.2988169992,0.3122599464,0.7259099465,0.3650035249,0.787403394,0.4090585053,0.2515429281,0.606154831,0.5003317771,0.1004026513,0.06777206133
15.5,1,1,1,1,1,0.3874409859,0.5891135027,0.6381200811,0.4473815892,0.5168218835,0.3849103236,0.2989524819,0.3131632312,0.7353110345,0.3681410534,0.7970190404,0.4100791016,0.2495102627,0.6108881409,0.5142260098,0.103673421,0.07228355311
16,1,1,1,1,1,0.3872961483,0.5901778893,0.6394665824,0.4462463737,0.5164409531,0.3872314401,0.2962022016,0.3148199417,0.7436142478,0.3714149006,0.8070047984,0.4094572208,0.2520732158,0.6155949418,0.5251158115,0.1091845924,0.07653338858
16.5,1,1,1,1,1,0.391822083,0.5907290247,0.6423604272,0.4475190878,0.5193131034,0.3870315194,0.2973721361,0.3148803177,0.7515759953,0.3734215781,0.8172384425,0.4094781505,0.2515111,0.6196827973,0.5389539218,0.1124377309,0.08120180211
17,1,1,1,1,1,0.3916912491,0.589312358,0.641398489,0.4481117097,0.5199663706,0.3871277864,0.2982382011,0.3127742069,0.7566820033,0.3743799803,0.8250389041,0.4101044348,0.2523363584,0.6214321829,0.5479939539,0.1178792991,0.08666630985
17.5,1,1,1,1,1,0.3887500993,0.5876445757,0.6401788036,0.4502193154,0.5201045061,0.3858172833,0.2990509967,0.3115173612,0.761611224,0.3786472005,0.8313173513,0.4107618516,0.2522798225,0.6248273376,0.5576458761,0.1222943488,0.09238546608
18,1,1,1,1,1,0.3888101385,0.5874197406,0.6394628005,0.4498968803,0.5211334792,0.3866725738,0.2997108362,0.3143188991,0.765410147,0.3815663489,0.8405945435,0.4095863542,0.2507961459,0.6290404513,0.5629685662,0.1256461821,0.09626283624
18.5,1,1,1,1,1,0.3884931582,0.5866307417,0.6399396714,0.445989697,0.5186566996,0.3855490264,0.2993872155,0.3141643246,0.7696006961,0.3848995952,0.8462216132,0.4105709162,0.2511768457,0.6309873769,0.5691126016,0.129601224,0.1017105972
19,1,1,1,1,1,0.391648728,0.5863969906,0.64103439,0.4461527557,0.5192908222,0.387655407,0.2996679281,0.3139650347,0.7719897845,0.3827731395,0.8513063585,0.4098244508,0.2530628687,0.6332663118,0.5767320717,0.1321106634,0.1068934395
19.5,1,1,1,1,1,0.3887862808,0.5859552985,0.6431054899,0.446460128,0.5217405273,0.3874456287,0.3008467711,0.3156939642,0.7735926589,0.3826302729,0.8569823065,0.4123897138,0.254202931,0.6316660763,0.5831108411,0.1376617469,0.1118830303
20,1,1,1,1,1,0.3874974172,0.5843480541,0.6428215367,0.449358869,0.520522031,0.3856908632,0.3022774409,0.3163766117,0.7773427726,0.3822807342,0.8608476783,0.4128628742,0.2528426181,0.6321119952,0.5912839312,0.1408345658,0.1161855788
20.5,1,1,1,1,1,0.3873438086,0.5860569663,0.6439546542,0.4499765606,0.5203447733,0.38626219,0.3009403289,0.3164807125,0.7793061567,0.384420553,0.8662204961,0.4141464081,0.2540286726,0.6317545606,0.5985704812,0.1439015099,0.1208173245
21,1,1,1,1,1,0.3891039941,0.5860192144,0.6417301408,0.4521553117,0.5174452926,0.3858001384,0.3005611737,0.3174944843,0.7814620924,0.3848399938,0.8684770447,0.4128376554,0.2539028483,0.6316669654,0.6026715746,0.1468078422,0.1266808329
21.5,1,1,1,1,1,0.389103268,0.5849838934,0.6407848147,0.4494291728,0.520138158,0.3850907401,0.301071802,0.3180211173,0.7833266025,0.3860069312,0.8722138339,0.4097540885,0.253503213,0.6338116927,0.6077155695,0.1521403998,0.132481841
22,1,1,1,1,1,0.3895608555,0.5864384824,0.6445373663,0.4488791849,0.5187433835,0.3853229096,0.2997928785,0.3157071865,0.7856555949,0.3864770091,0.8751404335,0.4094258484,0.2535176479,0.6331475487,0.6130446889,0.1555392123,0.1370845793
22.5,1,1,1,1,1,0.3877836768,0.5851563089,0.6430205715,0.4477774975,0.5185182456,0.3860796578,0.2978508274,0.3160520754,0.7870940586,0.3859005529,0.8784773734,0.4106103333,0.2527076443,0.6345193294,0.6179378875,0.1587818069,0.143047702
23,1,1,1,1,1,0.3857715095,0.5848714395,0.6429605754,0.4491553117,0.519686126,0.383328168,0.2994495822,0.3149188316,0.7896569202,0.3853973674,0.8801386219,0.4098074545,0.2527266052,0.6330897502,0.622423274,0.1626622319,0.1481730342
23.5,1,1,1,1,1,0.3863890372,0.5851093005,0.6403043512,0.4524384891,0.5194349406,0.3852162526,0.2984573739,0.3157628891,0.7916093811,0.3853994598,0.8834150932,0.4085395557,0.2524363044,0.6361244687,0.6273316205,0.1660726573,0.1522951586
24,1,1,1,1,1,0.3889330737,0.5862792632,0.6428032125,0.4531311062,0.5191462535,0.3838041348,0.297479479,0.315609975,0.7929802147,0.3877495699,0.8847179678,0.4075415633,0.2540142513,0.6359560207,0.6297836249,0.1680949494,0.156912344
24.5,1,1,1,1,1,0.386635163,0.5870056296,0.6413579269,0.4520137941,0.5190034616,0.3845522754,0.2978275458,0.3149876558,0.7937458136,0.3848471143,0.8878671752,0.4087945524,0.2526875447,0.6341612005,0.6306069825,0.1698138912,0.1610293023
25,1,1,1,1,1,0.3860878487,0.5878442868,0.6415775197,0.4522546537,0.5183423839,0.3852291163,0.2981761905,0.3161701991,0.7948118585,0.3858225812,0.8894785725,0.4106103254,0.2546321719,0.6330468433,0.6335920886,0.1744205024,0.1666153272
25.5,1,1,1,1,1,0.386432581,0.5851872577,0.6428049633,0.4515904544,0.5191547288,0.3856626743,0.2991574249,0.3172686264,0.7959149398,0.385363483,0.8912304581,0.4096951312,0.254684966,0.6347502385,0.6371382771,0.1772571183,0.1714312092
26,1,1,1,1,1,0.3876731448,0.5868645174,0.640708873,0.4530849056,0.5188798606,0.3845243048,0.2997985354,0.3156670037,0.7955812878,0.388114697,0.8932253954,0.4075814017,0.2540595762,0.636117556,0.6372905534,0.1793452827,0.1756309218
26.5,1,1,1,1,1,0.3881958211,0.5845056938,0.6398689132,0.4518944777,0.5192158117,0.3874451412,0.2983823104,0.3155784888,0.7977123081,0.3877643788,0.8941598355,0.4087449434,0.2525278696,0.6345693557,0.6383193123,0.1834186928,0.1796504114
27,1,1,1,1,1,0.3886934783,0.5863400406,0.6415841828,0.4510167433,0.5169675919,0.388036723,0.2982256898,0.314272932,0.797696088,0.3854554288,0.8953305091,0.4077589376,0.2534324192,0.6328058575,0.6356149496,0.1866190385,0.1848996025
27.5,1,1,1,1,1,0.3884454839,0.5886329005,0.6412453911,0.4512436126,0.5151687795,0.3874904428,0.2978915968,0.3124274711,0.7989063899,0.3840555612,0.8963304797,0.4072726669,0.2531545513,0.6317281522,0.6380639923,0.1898808548,0.1879831667
28,1,1,1,1,1,0.3910422103,0.5903681166,0.6415689434,0.4499263386,0.5174297219,0.3885906127,0.2995753739,0.3148201016,0.7984093268,0.3838488616,0.8975821897,0.4082099954,0.2500495011,0.6319250726,0.6394180596,0.1913906749,0.1897168195
28.5,1,1,1,1,1,0.390829008,0.5875633526,0.6424574717,0.4500572463,0.5192780707,0.388062694,0.3006911055,0.31348194,0.7979579361,0.3846178451,0.8968327303,0.409661953,0.2499438898,0.6342321237,0.6435672117,0.1936713599,0.1915799702
29,1,1,1,1,1,0.3913753323,0.5897683359,0.6417341447,0.4485925053,0.5224175105,0.3907684503,0.3012354967,0.3140995744,0.7983317038,0.3867507046,0.8978578084,0.4108299777,0.2507620949,0.6358637404,0.6438064492,0.1961413144,0.1963775317
29.5,1,1,1,1,1,0.390117645,0.5898033604,0.6410568311,0.4475386961,0.5226008686,0.3898233577,0.2992375476,0.3143923296,0.7968264153,0.3887020881,0.897946208,0.4108198814,0.2523203922,0.6346851538,0.6422464809,0.1983926979,0.2015422556
30,1,1,1,1,1,0.389904423,0.5894463461,0.6420021958,0.4495128849,0.5221974218,0.3883717354,0.2992543192,0.3134242967,0.7970355989,0.3873630383,0.897554702,0.412768626,0.2522321598,0.6349442501,0.6417454591,0.1995264784,0.2078299867
30.5,1,1,1,1,1,0.3892509094,0.5896299608,0.6410326312,0.4484687839,0.5215616399,0.3870277487,0.3006075328,0.314379627,0.7959184537,0.3874079538,0.896523342,0.4129046029,0.2531610093,0.6339634712,0.6399378088,0.2007509703,0.2130712721
31,1,1,1,1,1,0.3873347384,0.5876262411,0.6418804138,0.4471426885,0.5196752046,0.3880556485,0.2997353106,0.3136186264,0.7946588312,0.3884012889,0.8965799628,0.4124620778,0.2540768908,0.6344667306,0.6421875806,0.2024496318,0.2189965098
31.5,1,1,1,1,1,0.3862095642,0.5869671101,0.642235287,0.4464187641,0.5195638455,0.3880162416,0.2983820385,0.3135047061,0.7971026243,0.3891981908,0.8974295152,0.4108197498,0.2539007743,0.6341467588,0.6439073388,0.202640281,0.2223896715
32,1,1,1,1,1,0.3868456002,0.5882663662,0.6411505532,0.4471402389,0.5208347758,0.3872712799,0.2998542075,0.3138777679,0.7991103584,0.3902331797,0.8970884381,0.4119723437,0.254090029,0.6335581242,0.6438058372,0.2025390874,0.2268962492
32.5,1,1,1,1,1,0.3888078534,0.5920083451,0.6410070408,0.4450889235,0.5219014903,0.3858661149,0.2998453943,0.3156854883,0.7981171755,0.3908510585,0.8981798008,0.4119924622,0.2516688557,0.6358205204,0.6453761725,0.2060106385,0.2310724947
33,1,1,1,1,1,0.3891161802,0.5869556949,0.6412756366,0.4469409041,0.5205908781,0.3843118315,0.2985459894,0.3184503104,0.7996865859,0.3898085054,0.8990337621,0.4140584767,0.2495679978,0.6355760744,0.6469547673,0.2070391234,0.2364521469
33.5,1,1,1,1,1,0.3876964649,0.5870362285,0.6411691301,0.4497715942,0.520121331,0.3845371487,0.2998174563,0.3193880913,0.8018749356,0.3923517827,0.9000022128,0.413579015,0.2527421345,0.6368439753,0.64839802,0.2061147233,0.2387559655
34,1,1,1,1,1,0.3885804856,0.5882161875,0.640710123,0.4492631605,0.5205800157,0.3857947749,0.3010834583,0.3206137129,0.8024812316,0.3894921712,0.8997270532,0.4137636187,0.2539245293,0.640096953,0.649297087,0.2082621876,0.2425742776
34.5,1,1,1,1,1,0.3872919004,0.5884584165,0.6406281286,0.448582766,0.5200117077,0.3834467519,0.3000639983,0.3190021343,0.8003368287,0.3915247454,0.9010622718,0.4121111424,0.2514819787,0.6420645795,0.6503620716,0.2128202039,0.247222298
35,1,1,1,1,1,0.3882896878,0.5867671143,0.6408336162,0.4503296798,0.5188696081,0.3838190094,0.3011145316,0.3172453085,0.8005531044,0.3909852987,0.9019064946,0.4148185467,0.2528563274,0.6442010618,0.6490096099,0.2136997459,0.2532857454
35.5,1,1,1,1,1,0.3882513698,0.5896306239,0.6420710886,0.4498306534,0.5181302084,0.3851708918,0.2985453889,0.3165894151,0.8004360415,0.3888327444,0.9024929798,0.4136598892,0.2534214163,0.6449304702,0.6501343537,0.2152154658,0.2574002277
36,1,1,1,1,1,0.3868629035,0.5895264811,0.6406233391,0.4483969243,0.5180469354,0.3846444756,0.2999136769,0.3152047857,0.7994910783,0.3925842825,0.9027348053,0.4113090552,0.2531731544,0.6449586333,0.6499908235,0.2146408434,0.2612766926
36.5,1,1,1,1,1,0.3864730442,0.5904635587,0.6386840826,0.4492600454,0.5156715931,0.3851389825,0.3010314944,0.3161363857,0.8003449066,0.3907664703,0.9025960698,0.4090819729,0.2523455578,0.6434901614,0.6498090724,0.2143566384,0.2625970503
37,1,1,1,1,1,0.387098575,0.5881667546,0.6421988194,0.4481071629,0.5152956236,0.3843584163,0.3009630801,0.3156290565,0.8013835243,0.3928075682,0.9021016887,0.4110418654,0.2524617796,0.6433856739,0.6493277486,0.2169825008,0.2652251564
37.5,1,1,1,1,1,0.3867169469,0.5879069751,0.6418603061,0.4473914004,0.5155912555,0.3851407997,0.3011554982,0.3154929029,0.8015248675,0.3909612568,0.9009176821,0.4108777642,0.2519223705,0.6418080489,0.6490924557,0.2185472031,0.2697034262
38,1,1,1,1,1,0.386491427,0.5884420157,0.6404048664,0.4474943595,0.5194734639,0.3841452877,0.3003144687,0.3166078635,0.8024011767,0.3893633725,0.900692352,0.4113671441,0.2504035642,0.6437141402,0.6506893475,0.2209189533,0.2737942446
38.5,1,1,1,1,1,0.384818905,0.5883591434,0.6411149061,0.4481762291,0.5200670236,0.3860675184,0.3015259552,0.3164784605,0.8021751658,0.3851147984,0.9010779867,0.4102572594,0.2517532602,0.6427226883,0.6537968707,0.2235205201,0.2779583093
39,1,1,1,1,1,0.3855297077,0.5899859372,0.6425216734,0.4480545815,0.5174607889,0.385525645,0.2998699704,0.3162302273,0.8010221235,0.387621505,0.9016188156,0.4104714501,0.2516855478,0.6417905946,0.6556896503,0.2239283847,0.2794573207
39.5,1,1,1,1,1,0.388274255,0.5893563081,0.6426278082,0.4466664358,0.5167491867,0.3869207826,0.2991749455,0.3149389496,0.8001851652,0.3889676694,0.9026757136,0.4130871479,0.2520581482,0.6414978805,0.6557808098,0.2261277268,0.2837181584
40,1,1,1,1,1,0.3848025766,0.5907975598,0.6440625572,0.4474756315,0.5186396544,0.3866995911,0.2987906163,0.3148057969,0.8001418423,0.3882843302,0.9029151459,0.4107855212,0.2528656449,0.642303562,0.6529819643,0.2256388621,0.2866932069
40.5,1,1,1,1,1,0.3863590676,0.588822301,0.64483556,0.4483639269,0.5185187989,0.3871008733,0.2985989188,0.3162714711,0.8011213219,0.3896516351,0.9035122971,0.410756467,0.253033231,0.6390171853,0.6516878144,0.2287379676,0.2903605855
41,1,1,1,1,1,0.3861628107,0.5893490127,0.6410952561,0.4482950718,0.5200536245,0.3888487342,0.3002266869,0.3143589277,0.8007833828,0.3912421673,0.904046596,0.411466005,0.2514601912,0.6400804726,0.6497383969,0.2300345158,0.2929585325
41.5,1,1,1,1,1,0.390413432,0.5889174913,0.6438103971,0.4457386634,0.5223802375,0.3870517981,0.3001909392,0.3133602337,0.8019208509,0.3901242428,0.9034610365,0.4114275075,0.2507619357,0.6409535683,0.6488567502,0.2297635952,0.2920465058
42,1,1,1,1,1,0.3899678005,0.5897725016,0.6434358531,0.4460352373,0.5213396687,0.3852468113,0.2997462893,0.3158168428,0.8015129787,0.3900800053,0.9030085257,0.4081814079,0.2524099668,0.6418784669,0.6513966691,0.23020297,0.2962264224
42.5,1,1,1,1,1,0.3906047168,0.5906989006,0.6422182069,0.4464151899,0.5209179044,0.3876929482,0.3006974575,0.3160423978,0.8019487847,0.3878289156,0.902556025,0.4091956083,0.2514479593,0.6434891506,0.6514336944,0.2314139727,0.2977826468
43,1,1,1,1,1,0.3912706798,0.5918854721,0.6400311765,0.4480832772,0.5224038817,0.3885987699,0.3002701518,0.3164247897,0.8018371772,0.3896515825,0.9026276047,0.4102046501,0.2517521472,0.6446674806,0.6536811707,0.2315895426,0.297955623
43.5,1,1,1,1,1,0.3907351172,0.5903889755,0.6431315968,0.4463402147,0.5228715159,0.3882443553,0.3021743514,0.316441078,0.8004695461,0.3908156097,0.9025061306,0.4096364027,0.2515469928,0.6442953339,0.6541943636,0.2289720876,0.2997929896
44,1,1,1,1,1,0.3890850569,0.5900967234,0.6408332359,0.4473630577,0.5211857629,0.3887289907,0.3017406712,0.3165479434,0.7996883174,0.3913397008,0.9017292251,0.4120821562,0.2519271943,0.6445762431,0.6533683001,0.2309259219,0.3010721014
44.5,1,1,1,1,1,0.3883161997,0.589596255,0.6396113908,0.4479411784,0.5194308911,0.3883694541,0.300891682,0.3170159963,0.8008290746,0.3939988086,0.9008962644,0.4123846437,0.2507128269,0.6448695611,0.6537794372,0.232476172,0.3024962949
45,1,1,1,1,1,0.3872911031,0.5916824567,0.6372708311,0.4495419418,0.5203312659,0.3877491734,0.3021268701,0.3171649955,0.8017050821,0.3913355434,0.9007117846,0.4104718246,0.2491683156,0.6433399168,0.6536656245,0.2313927971,0.3057296386
45.5,1,1,1,1,1,0.3854910042,0.5915349775,0.6386380227,0.4527484116,0.5229604747,0.3869028485,0.3022823669,0.3156793092,0.8007537606,0.3913956636,0.9020105397,0.4091454228,0.2499064254,0.6395179025,0.6533913431,0.2314869299,0.3080890056
46,1,1,1,1,1,0.3858316991,0.5904925694,0.6392832325,0.4513477997,0.522043627,0.3864951744,0.300997716,0.315610691,0.8028577572,0.3921635158,0.9027504964,0.4073065949,0.2497940188,0.642164346,0.6525487081,0.2324870468,0.3099998796
46.5,1,1,1,1,1,0.3880205324,0.5868958233,0.6392552206,0.4516504765,0.5209678621,0.3887120188,0.3024384975,0.3150997173,0.8016477015,0.3927203832,0.9034688003,0.4083035576,0.2508280922,0.6404865203,0.6537951465,0.2301645685,0.3125075044
47,1,1,1,1,1,0.3902083714,0.5847733369,0.6397869731,0.4502998779,0.5205243594,0.3894965537,0.3026715544,0.3138370074,0.7999858039,0.3889562215,0.9039057288,0.4071813814,0.2519090108,0.6412197467,0.6543555077,0.2310599646,0.3145510242
47.5,1,1,1,1,1,0.3901555715,0.5850666043,0.6403151385,0.4507154828,0.5197066825,0.3892962332,0.3016196778,0.3149115149,0.79983678,0.3891443864,0.9040822718,0.406190777,0.2510639065,0.6409198926,0.6544419014,0.2315931148,0.3170089447
48,1,1,1,1,1,0.3877542154,0.5889478595,0.6423437028,0.4514062134,0.521815397,0.3864199195,0.3029158478,0.3150692251,0.8000908371,0.3898030335,0.9038151608,0.4073462474,0.2501326907,0.6434215413,0.6556066761,0.2333992404,0.3168814894
48.5,1,1,1,1,1,0.3882203227,0.5886773017,0.6403025532,0.4477076677,0.5236441883,0.3851009505,0.3024898562,0.3169006371,0.8008191964,0.3900689346,0.9049242987,0.4062231428,0.2497350144,0.6457928884,0.6540618136,0.2350024779,0.3192051937
49,1,1,1,1,1,0.3874001529,0.5873154229,0.6370718247,0.4481376832,0.5232287424,0.3855085064,0.3018792349,0.3175931415,0.7995848411,0.3907413663,0.90501688,0.4086796391,0.2487608075,0.6480013801,0.6538082431,0.2335373212,0.321118773
49.5,1,1,1,1,1,0.3862755336,0.587277409,0.6383562149,0.4475975944,0.5221692131,0.3879557664,0.3005917023,0.3176091094,0.798679039,0.39253309,0.9058181798,0.4107549718,0.250836164,0.6475247468,0.6557355727,0.2328644654,0.3235080763
50,1,1,1,1,1,0.386533049,0.5894928089,0.6386034252,0.4454756235,0.5216452068,0.3857794134,0.3013242446,0.3186461733,0.8002547244,0.389868844,0.9054847572,0.4075604175,0.2491573353,0.6472929727,0.6553325292,0.2323996498,0.3277941849
