time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.05505746254,0.04414961241,0.03307711215,0.01444181309,0.01632453945,0.002782938527,0.0002322250273,1.677568096e-05,1.149600271e-06,8.825507767e-07,1.224453572e-06,0.01568392853,0.001927258116,0.0001496064492,9.472689587e-06,9.266044525e-06,5.13040863e-07
1,0,0,0,0,0,0.09137147134,0.07018923664,0.0504472919,0.04121688389,0.04335565015,0.01449887404,0.002575384209,0.000379158109,5.519730688e-05,4.155165102e-05,5.811037191e-05,0.04382533363,0.01061451973,0.001734974509,0.0002270174881,0.0002272692478,2.581600551e-05
1.5,0,0,0,0,0,0.1160613511,0.0869049666,0.06043101054,0.06817590223,0.06775478166,0.03207137754,0.008897449143,0.001979190391,0.0004578689325,0.0003383380136,0.0004769728279,0.07139395898,0.02485048098,0.006280983847,0.001263379857,0.001301347908,0.0002261831729
2,0,0,0,0,0,0.1333259595,0.09874496706,0.06713937044,0.09145989108,0.08673651806,0.05088049806,0.01915722366,0.005683924039,0.001844567434,0.001342246858,0.001910295124,0.09451659143,0.04156575272,0.01417914661,0.00385303482,0.004118313911,0.0009678810529
2.5,0,0,0,0,0,0.1455467394,0.1076356947,0.07221738898,0.1108642197,0.100913161,0.06787870337,0.03210267081,0.01182837322,0.004999795879,0.003578071393,0.005151357745,0.1126718467,0.05815520996,0.02474908712,0.008485811379,0.009402522653,0.00278129821
3,0,0,0,0,0,0.1546581786,0.1147828273,0.07645065237,0.1262982627,0.1114550747,0.08227530586,0.04610063205,0.02010589772,0.01054508271,0.007453247691,0.01084901692,0.1268098736,0.0734381914,0.03700257766,0.01524775317,0.0174455371,0.006206761663
3.5,0,0,0,0,0,0.1613697997,0.1204112575,0.07986295812,0.1385570582,0.119342418,0.09382078709,0.06013196745,0.02980798582,0.01880852063,0.01304858907,0.01932545788,0.1377573049,0.08694926657,0.04975051404,0.02376894103,0.02812266252,0.0116251873
4,0,0,0,0,0,0.1664490029,0.1248923371,0.08231395142,0.1481318979,0.1253986015,0.1028143304,0.07334716878,0.04022107505,0.02956170543,0.02026974332,0.03043914535,0.1462374955,0.09850434614,0.06226825382,0.03362957258,0.04108629043,0.0192292935
4.5,0,0,0,0,0,0.1704375146,0.1285371518,0.0844250812,0.1557638261,0.1302414655,0.1099854518,0.08533219575,0.05075905818,0.04241412265,0.02876547669,0.04379711525,0.1527975485,0.1083797277,0.07400171053,0.04410469642,0.05567211225,0.02883650789
