time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1323560671,0.19894754,0.2417124285,0.02626226927,0.03487356212,0.005280635093,0.0003352982671,1.885415585e-05,8.409795555e-07,8.734240897e-07,6.703647126e-07,0.02745648643,0.00230412558,0.0001320568796,6.354216738e-06,7.274425422e-06,2.609475521e-07
1,1,1,1,1,1,0.2261879235,0.3305805771,0.395251007,0.07776569354,0.1026500207,0.02962022695,0.003848952327,0.0004468481416,4.198632153e-05,4.235361318e-05,3.361617857e-05,0.08121515099,0.01353222374,0.001586977404,0.0001566429813,0.0001834017595,1.339091292e-05
1.5,1,1,1,1,1,0.2936056416,0.418002658,0.4930472951,0.1328656355,0.1743740816,0.07036350221,0.01375988587,0.00245884177,0.0003639070613,0.000356468984,0.000293508767,0.1383135616,0.03366370717,0.006020057165,0.0009091431966,0.001085486638,0.0001210116157
2,1,1,1,1,1,0.3417427233,0.4766400925,0.5560376571,0.1832473334,0.2388323022,0.118943875,0.03066355826,0.007426927528,0.001540321029,0.001461882809,0.001250246017,0.1900379573,0.05949473121,0.01428552074,0.002924566674,0.0035597966,0.0005374030852
2.5,1,1,1,1,1,0.3768318207,0.5159261589,0.5965595183,0.2260937811,0.2932008008,0.1684409407,0.05304357894,0.01617423415,0.004393091699,0.004029341025,0.003591004728,0.2338353013,0.08778384887,0.02637688394,0.006811217821,0.008435596971,0.001621140758
3,1,1,1,1,1,0.4024176048,0.5427362424,0.622716698,0.2613889283,0.3375521023,0.2145806875,0.07872480757,0.02875757837,0.009755293011,0.008656514297,0.008038336643,0.2695477056,0.116286135,0.04179773075,0.01296081043,0.01631799698,0.003829750237
3.5,1,1,1,1,1,0.4213126033,0.5608979288,0.6395494175,0.290294961,0.372884543,0.2558015033,0.1055428032,0.04464066434,0.01826325745,0.01564490637,0.01517638285,0.2981707569,0.1434081209,0.05987776566,0.02152803392,0.02749329087,0.007644971701
4,1,1,1,1,1,0.4351757247,0.5732018647,0.6507062325,0.3132266218,0.400928343,0.2907628789,0.1318948761,0.06280157189,0.03020598271,0.02502473711,0.02535860574,0.3207235992,0.1681850237,0.07986227757,0.03241961718,0.04197452378,0.01350290952
4.5,1,1,1,1,1,0.4457894994,0.5815560241,0.6581031354,0.3315163106,0.4227067667,0.3203283181,0.1568192405,0.08225903036,0.04545704509,0.03649727511,0.0386089835,0.3383445209,0.1904318981,0.10108196,0.04533330655,0.05956498944,0.02176604655
5,1,1,1,1,1,0.453623261,0.5877781592,0.663018258,0.3463279461,0.4400980138,0.344950819,0.1798447047,0.1021770921,0.063838218,0.04959205521,0.05494671719,0.3523525403,0.2098754429,0.1229530414,0.05998404583,0.07988553639,0.032605183
5.5,1,1,1,1,1,0.4595486199,0.5921190778,0.6661397185,0.3581113354,0.4534090061,0.3650975176,0.2003933499,0.1218365115,0.08472618271,0.0637958297,0.07373234976,0.3631709441,0.2269646848,0.1446063452,0.07571984036,0.1024266629,0.04606675705
6,1,1,1,1,1,0.4640075136,0.5951512412,0.6684188175,0.3675845598,0.4640815796,0.3814007465,0.2185553282,0.140776341,0.107478743,0.07862367064,0.094776355,0.3715752811,0.2415646127,0.1660005173,0.09222878264,0.1269177094,0.06208833753
