time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1919279562,0.246960647,0.2789715903,0.0009175967575,0.061352941,0.006982729847,0.0002711127129,3.048414828e-06,1.008195113e-07,2.126652842e-07,2.03621032e-07,0.007946622952,0.0006678011899,6.266938169e-05,5.939378725e-06,4.748994359e-06,2.31242504e-08
1,1,1,1,1,1,0.3093527751,0.3981697976,0.4670417088,0.003165004274,0.1653195211,0.03709459577,0.003069727558,7.066591654e-05,4.906697642e-06,1.020277304e-05,9.956124332e-06,0.02590519361,0.004262654315,0.0008068374824,0.0001580566208,0.000128107657,1.274442488e-06
1.5,1,1,1,1,1,0.3783491094,0.4889396998,0.5981764985,0.00619320022,0.2613347299,0.08572806698,0.01100006359,0.0003889358316,4.258454184e-05,8.58103613e-05,8.629670075e-05,0.04762511234,0.01157365949,0.003246285584,0.0009863455664,0.0007971182432,1.223268749e-05
2,1,1,1,1,1,0.4250676387,0.5449095461,0.6885592362,0.00959861322,0.3358835247,0.1410936492,0.02454674474,0.001175965413,0.0001803178262,0.0003591855405,0.0003690037946,0.07028316818,0.02216199476,0.008270957367,0.003441710858,0.002776718758,5.847620271e-05
2.5,1,1,1,1,1,0.4504670675,0.578935574,0.7515586916,0.01326807101,0.3896199362,0.195368908,0.04304897381,0.002614052044,0.0005204426356,0.001022742615,0.001069074296,0.09177197505,0.03493048529,0.0161383757,0.008564662697,0.007050537552,0.000191507439
3,1,1,1,1,1,0.4708143849,0.6013645226,0.7944136316,0.01689062327,0.4299788664,0.2434208531,0.06485735053,0.004750519572,0.001199134424,0.002294919138,0.002454373982,0.111753044,0.04894038622,0.02658285965,0.01758442209,0.01434876601,0.0004821341851
3.5,1,1,1,1,1,0.4815302867,0.6126336569,0.8254478567,0.02058159946,0.4582916357,0.2857839389,0.08917234188,0.007584936519,0.002300998894,0.004352616286,0.004747336434,0.1284651256,0.0635948664,0.03936716571,0.0310925115,0.02560987366,0.001021921554
4,1,1,1,1,1,0.4887437393,0.6193649394,0.8451011524,0.02380877907,0.4762691911,0.32288718,0.113428077,0.01093767224,0.004001871496,0.007304686699,0.008174717035,0.1437898958,0.0775131194,0.0534160506,0.04939692749,0.04072352494,0.001929950999
4.5,1,1,1,1,1,0.4940638021,0.6237103234,0.8602335453,0.0264706747,0.4892186762,0.3546730316,0.138114906,0.01481948659,0.006300181672,0.01117090901,0.01288768846,0.1539644659,0.09052682562,0.06918560965,0.07232093769,0.05979168647,0.003317057957
5,1,1,1,1,1,0.4950763457,0.6296216121,0.8713719241,0.02970153235,0.4985488236,0.3776363435,0.160443591,0.01901166503,0.009239291261,0.01593218971,0.01886312358,0.1638065856,0.1024560863,0.08497087121,0.09906923133,0.08341620569,0.005212037309
5.5,1,1,1,1,1,0.4981877875,0.6287183458,0.8776785927,0.03264653274,0.5037347953,0.3970394092,0.1810301079,0.02343703017,0.01291652046,0.02175897838,0.0267817745,0.1714424497,0.1146751469,0.101667989,0.1286930329,0.110365174,0.007734864568
6,1,1,1,1,1,0.5009089715,0.6286209048,0.8810272834,0.03486081814,0.5060360956,0.4113522019,0.1992563969,0.02765660749,0.01747524419,0.02837797171,0.03615460913,0.1804126562,0.1246877193,0.1168606179,0.1621843785,0.1409697585,0.01090403162
6.5,1,1,1,1,1,0.4995073875,0.6317577182,0.8843945368,0.03711689084,0.510855859,0.4229982565,0.2163512652,0.03179147327,0.02251482499,0.03523526188,0.0465089777,0.1858183944,0.1322091365,0.1318134663,0.1971875184,0.1728456915,0.01475748866
