time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.04259024229,0.2376121549,0.226712963,0.04791530933,0.02219618578,0.008232000375,0.0005193664968,2.105935339e-05,6.637528898e-09,1.620036029e-06,1.609586944e-06,0.04186834122,0.000922536347,0.0001100126232,4.546436937e-06,5.165376423e-07,1.696583052e-07
1,1,1,1,1,1,0.07393326116,0.3980265814,0.3585684392,0.1314765395,0.06900207987,0.0446248923,0.005818044409,0.0004879346317,3.242505897e-07,7.804736087e-05,7.911221585e-05,0.1249927284,0.00551303732,0.001373708054,0.0001157934679,1.350671092e-05,8.913359594e-06
1.5,1,1,1,1,1,0.09756680506,0.5043013119,0.437078244,0.209368761,0.1229561132,0.1017163178,0.02012105419,0.002608815132,2.744564716e-06,0.0006447837034,0.0006714084782,0.2132126589,0.01380625346,0.00536597627,0.0006936297145,8.295551556e-05,8.288571323e-05
2,1,1,1,1,1,0.1163211766,0.576725883,0.4844806678,0.2748617647,0.1726285563,0.1657051214,0.04369016554,0.007670271815,1.13725042e-05,0.002621142583,0.002820738183,0.2937988367,0.02466101556,0.01335324837,0.00230393535,0.0002829366367,0.0003818797458
2.5,1,1,1,1,1,0.1299906935,0.6220401693,0.5108173239,0.322441603,0.2187920155,0.2264017477,0.07275383114,0.01629850077,3.229805334e-05,0.007160153611,0.007878399649,0.3644372232,0.03683045371,0.02596687413,0.005570449415,0.0007094767765,0.001198460801
3,1,1,1,1,1,0.1395576781,0.6546298978,0.5256776923,0.3561639002,0.2589617021,0.28089971,0.1046801841,0.02838327342,7.144994403e-05,0.01539044042,0.01719599771,0.4245504688,0.04942720074,0.04335874445,0.01103601256,0.001476397599,0.002905758376
3.5,1,1,1,1,1,0.147855419,0.6764891828,0.5349027692,0.3805951539,0.287070015,0.3243807667,0.1370431152,0.04384500632,0.0001338222564,0.02754784405,0.0317531646,0.4727914836,0.06189595418,0.06559242563,0.01933186833,0.002652067055,0.006093871841
4,1,1,1,1,1,0.1536159932,0.6884602323,0.5427845159,0.3978384405,0.312845721,0.3586586588,0.166822046,0.05974123807,0.0002214498107,0.0440726251,0.0519293103,0.5104202962,0.07385749908,0.09143003952,0.03020843809,0.004304911366,0.01121762675
4.5,1,1,1,1,1,0.1569828261,0.6988025847,0.544651383,0.4101300682,0.3326384171,0.3883844928,0.1938188888,0.07743694331,0.000339299342,0.0647570443,0.07855296575,0.5434961265,0.08370191753,0.1214267671,0.04405240943,0.006629388827,0.01891153613
5,1,1,1,1,1,0.1606315464,0.7068817145,0.5476772574,0.4198936408,0.3483823472,0.4098861544,0.215407805,0.0941287452,0.0004833759397,0.08752791452,0.1097796971,0.5676093212,0.09379411126,0.1520286761,0.06066758713,0.009570158407,0.02972101825
