time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.05013410469,0.05249544674,0.03422653904,0.01419724084,0.01520743077,0.00297781786,0.0002937641352,1.824003488e-05,1.138218119e-06,9.702884574e-07,9.03200339e-07,0.01448576013,0.001954777871,0.0001613414706,1.194882931e-05,1.13952e-05,6.731542154e-07
1,0,0,0,0,0,0.0827157805,0.08336257715,0.05224595042,0.03970073738,0.04061464505,0.01544331972,0.003103943753,0.0004018277934,5.360885831e-05,4.523392393e-05,4.30122539e-05,0.03999570249,0.01085239425,0.001850682731,0.000283581789,0.000280402154,3.367894715e-05
1.5,0,0,0,0,0,0.1046531282,0.1025866052,0.06282137596,0.06471804366,0.06352967927,0.03379373775,0.01015731367,0.002038006113,0.0004364228515,0.0003656426223,0.0003563119879,0.0643870683,0.02553152723,0.006610498271,0.001563508482,0.001602016999,0.0002930768534
2,0,0,0,0,0,0.1193354739,0.1147044985,0.06996431004,0.08565968635,0.08159364379,0.05284083098,0.02074986379,0.005649803081,0.001726132899,0.001427357996,0.001431801723,0.08448591785,0.04287908514,0.01468306954,0.004718230284,0.005021463578,0.001234959859
2.5,0,0,0,0,0,0.1297472665,0.1227299821,0.07511194572,0.102302359,0.09498639724,0.06963462131,0.03300582033,0.0113094227,0.004595511437,0.003762671363,0.003880289441,0.1005201517,0.06027117873,0.02529023762,0.01024438584,0.01131509082,0.00344986694
3,0,0,0,0,0,0.1371118927,0.1285924177,0.07854288026,0.1152641863,0.1047299129,0.08312368781,0.04530326589,0.01855049948,0.009517073669,0.007706191599,0.008209152203,0.1127729256,0.07628209252,0.03716404932,0.01801700669,0.02069795384,0.007470492694
3.5,0,0,0,0,0,0.1424981126,0.1323759028,0.08129159932,0.1255278467,0.1122291686,0.09320121787,0.05656623325,0.02661804589,0.01669557256,0.0132949389,0.01474993639,0.1223046231,0.09042115344,0.0493257518,0.0276887909,0.03294072808,0.01364843965
4,0,0,0,0,0,0.1464177649,0.1353679192,0.08326760035,0.1334363552,0.1179358842,0.1005139616,0.06632457914,0.03483151258,0.02600856897,0.02040050046,0.02344489582,0.1296161799,0.1024248137,0.060887189,0.03848985339,0.04733975702,0.02200512729
4.5,0,0,0,0,0,0.1493703065,0.1377196,0.08479645818,0.1399061865,0.1222477438,0.1055311405,0.07444049059,0.04266616669,0.03706344775,0.02846217282,0.03407306259,0.1353641356,0.1127266323,0.07147046111,0.04971681247,0.06324642363,0.03209828847
