time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.05886430133,0.04363133585,0.0366838084,0.0133789722,0.01571667976,0.002868302253,0.0002776731866,1.79162436e-05,1.051493376e-06,9.406167589e-07,1.050461014e-06,0.01405029569,0.001819169315,0.000131792732,8.177554937e-06,8.467508806e-06,4.052031048e-07
1,0,0,0,0,0,0.0981725808,0.06919969025,0.05530339689,0.03683645966,0.04200849404,0.01484942162,0.00302451733,0.0004068357461,5.060536924e-05,4.442826961e-05,5.087624254e-05,0.03933939906,0.0101269162,0.001529185174,0.0001961943832,0.0002090535052,2.033239505e-05
1.5,0,0,0,0,0,0.1248676728,0.08555190527,0.06514932465,0.05918743483,0.06584583372,0.03241227511,0.01017226238,0.002130002917,0.0004219665267,0.0003627060582,0.0004270126415,0.06439412325,0.0240148201,0.005555827829,0.001099203148,0.00120427989,0.0001786833286
2,0,0,0,0,0,0.1434035296,0.09670447051,0.07107594448,0.07743247291,0.08430376487,0.05057521771,0.02114189058,0.006056557493,0.001709261728,0.001435047601,0.001737337712,0.0856680379,0.04070513612,0.01256712846,0.00340649481,0.003811707057,0.0007697050645
2.5,0,0,0,0,0,0.1564833147,0.1046172407,0.0748859795,0.09161686298,0.0981179519,0.06637606688,0.0341139135,0.01234908847,0.004633420886,0.003806806898,0.004711228362,0.1030461909,0.05775371407,0.0219257002,0.007568422388,0.00865033108,0.002235753994
3,0,0,0,0,0,0.1659911353,0.110873912,0.07751368207,0.1023411606,0.1081016998,0.07890643199,0.04721819921,0.02049786198,0.009811894205,0.007848515878,0.009957835087,0.1169698706,0.0738034176,0.03276102319,0.01368511624,0.01601992104,0.005051880538
3.5,0,0,0,0,0,0.1728736882,0.1156330288,0.07932036816,0.1105477471,0.1155683373,0.08855749761,0.0593358207,0.02971412465,0.0174479168,0.01351157554,0.01767258006,0.1279407427,0.08836797835,0.04412501843,0.02150854296,0.02583339468,0.009632582266
4,0,0,0,0,0,0.1777553576,0.1191835477,0.08053529835,0.116866211,0.1212070439,0.09537623855,0.06977064647,0.03907522536,0.0274150172,0.02062391415,0.0276892366,0.1366346915,0.1010542078,0.05533035752,0.03064102527,0.03761119665,0.01619809827
4.5,0,0,0,0,0,0.1815853238,0.1220503059,0.08152162975,0.1217013316,0.1257752285,0.1001887994,0.07823988452,0.04798617653,0.03929385582,0.02871556125,0.03964538387,0.1436376745,0.1118373787,0.06590746921,0.04058783942,0.05090387528,0.02471841838
5,0,0,0,0,0,0.1844416621,0.124055348,0.08214768477,0.1253084046,0.1293448577,0.1034519564,0.0851281267,0.0560119887,0.05267222062,0.03734420573,0.05293230591,0.1492815787,0.1211914058,0.07561904846,0.05090913207,0.06531523953,0.03491531114
5.5,0,0,0,0,0,0.186648719,0.12586675,0.08268316335,0.1283651162,0.132343852,0.105813617,0.09064882273,0.06301536166,0.06681109304,0.04603030071,0.06705873695,0.1538226908,0.1289684315,0.08432827568,0.06110939555,0.07999271772,0.04683844133
6,0,0,0,0,0,0.188281929,0.1271431323,0.08305872902,0.1307185705,0.1344991688,0.1075220674,0.09511729088,0.06915432372,0.08120349519,0.05461433649,0.0815120237,0.1575091338,0.1354362357,0.09231249153,0.07096504801,0.09479853166,0.0597322508
6.5,0,0,0,0,0,0.1894707782,0.1280041133,0.08344465258,0.1326217591,0.1365605486,0.108552522,0.0983755805,0.07420156244,0.0956408356,0.06259237898,0.09571840103,0.1606219237,0.1412314119,0.09922094719,0.08029366888,0.1094115059,0.07330211996
7,0,0,0,0,0,0.1904119566,0.1285406547,0.08352213118,0.1342068405,0.1383114383,0.1091166521,0.1009596146,0.07832962166,0.1094442629,0.07011082004,0.1097272077,0.1631053372,0.1462573257,0.1052634392,0.08883967715,0.1233325395,0.08739858683
7.5,0,0,0,0,0,0.191152799,0.129035978,0.0840435009,0.1353548693,0.1397564735,0.1097210676,0.1029629487,0.08152260876,0.1226947053,0.07681323277,0.1232071824,0.165097038,0.1501775485,0.110275938,0.0967494078,0.1362173693,0.1014962252
8,0,0,0,0,0,0.1917131511,0.1295644296,0.08401293073,0.1365274852,0.1410293008,0.1101271083,0.1043575369,0.08410217889,0.1351122129,0.08289842444,0.1356355909,0.1668672607,0.1537219635,0.1145564673,0.1038781675,0.1481892331,0.1153855215
8.5,0,0,0,0,0,0.1923281771,0.1299135826,0.08394460734,0.137380232,0.1420339966,0.1102715497,0.105426646,0.08606348909,0.1467110443,0.08827943233,0.1474758344,0.1680832121,0.1570229584,0.1179320103,0.1101514372,0.158981438,0.1286697392
9,0,0,0,0,0,0.1926583552,0.1300923424,0.08407165075,0.138048663,0.1430907559,0.1102322824,0.1061983665,0.08775727019,0.1572349893,0.09333746159,0.1582243698,0.1691518761,0.1596419958,0.1208574053,0.115683442,0.1687689791,0.141506401
9.5,0,0,0,0,0,0.1929576631,0.1302335307,0.08405818532,0.1389716243,0.1439600178,0.110357782,0.106712138,0.08884314138,0.1670336499,0.0977379875,0.168266357,0.1701866091,0.1619905663,0.1230894651,0.1206437282,0.1775479082,0.1533531587
10,0,0,0,0,0,0.1933349272,0.1303619878,0.08413483941,0.1396259593,0.1446512967,0.1101722079,0.1071329302,0.08953211041,0.1759977417,0.1018537461,0.1775694198,0.1708993264,0.1640422245,0.1250627438,0.1248772289,0.1852502962,0.164500391
10.5,0,0,0,0,0,0.1933571867,0.1304789598,0.08391338331,0.1400164627,0.145092658,0.1099474017,0.1074192385,0.09036719081,0.1840987533,0.1054312243,0.1858750632,0.1716803778,0.1658675399,0.1267809059,0.1283269161,0.1918408314,0.174347332
11,0,0,0,0,0,0.1936628178,0.1303795231,0.08378359381,0.1401911817,0.1455848152,0.1100521841,0.1077266333,0.09080683553,0.1914629408,0.1086801853,0.1934915616,0.1721497947,0.1676082025,0.127980609,0.1313844852,0.1972155277,0.1836185699
11.5,0,0,0,0,0,0.1938742059,0.1303562897,0.08396065254,0.1405129306,0.1459345783,0.1101509324,0.10763242,0.09114533821,0.197838911,0.1115677674,0.200166952,0.1725530859,0.16922306,0.1289451123,0.1343044081,0.2020138991,0.1917892153
12,0,0,0,0,0,0.1941316,0.1304100093,0.08410579488,0.1407398888,0.1462444352,0.1100305717,0.1079173186,0.09153151959,0.2036293209,0.1140460929,0.2063757567,0.1729274395,0.1704956999,0.1296765955,0.1367581149,0.2059693219,0.1991992866
12.5,0,0,0,0,0,0.1942188136,0.1305301721,0.08397570896,0.140852823,0.1466199838,0.1099189042,0.1079398162,0.09163419381,0.2089392877,0.1164898713,0.2117279632,0.1731513798,0.1715373756,0.130216231,0.1388478977,0.2093031534,0.2057093528
