time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1262517234,0.1916694575,0.2362763996,0.02785588544,0.03454294757,0.005283269604,0.0003275902004,1.68527629e-05,6.55503861e-07,7.158560087e-07,7.519172964e-07,0.02655925128,0.001984370432,0.0001360964247,6.795802368e-06,7.390871644e-06,2.741047169e-07
1,1,1,1,1,1,0.2163010614,0.317802781,0.3862610637,0.08197231301,0.1011232548,0.0294717088,0.003709281494,0.0003900307712,3.20760217e-05,3.406050056e-05,3.667547709e-05,0.07910570042,0.01163707671,0.001635201995,0.0001672480487,0.0001853508182,1.402597465e-05
1.5,1,1,1,1,1,0.2811348358,0.4013137474,0.482077412,0.1389899617,0.1709067421,0.06953942847,0.01305040154,0.002092754581,0.0002731033648,0.0002820861245,0.00031239568,0.1357159181,0.02897873914,0.006194353818,0.0009676068876,0.001092362791,0.0001266606408
2,1,1,1,1,1,0.3277810773,0.4568064375,0.5434765644,0.1906358698,0.2333815871,0.1168527466,0.02865068632,0.00616977698,0.0011341467,0.001135491788,0.001295894213,0.1879109603,0.05126367935,0.01467661744,0.003090570957,0.003558509624,0.0005598897389
2.5,1,1,1,1,1,0.3621214677,0.4944985246,0.5827263316,0.2340801504,0.2858590181,0.1643116364,0.04883569167,0.01312360458,0.003178178559,0.003078904834,0.00362368736,0.2326317355,0.07573841128,0.02706866285,0.007135957558,0.008387102224,0.001673578398
3,1,1,1,1,1,0.3876741986,0.5199394669,0.608240672,0.2694713846,0.3282053888,0.2080045468,0.07143105772,0.02274044007,0.006943937036,0.006520025961,0.007910517934,0.2700386577,0.1003129214,0.04277766412,0.01350480163,0.01617057659,0.003910932021
3.5,1,1,1,1,1,0.4065832781,0.5373246257,0.6250058035,0.2975609475,0.3618329778,0.2462192581,0.09442786099,0.03444061184,0.01280652151,0.01161755586,0.0145763509,0.3003333429,0.1236369514,0.06107891995,0.02227223303,0.02717351997,0.007727392256
4,1,1,1,1,1,0.4208347003,0.5494094879,0.6356601092,0.3200507143,0.3885079005,0.2782937678,0.1166009106,0.04744429854,0.02096019362,0.01835061289,0.02383267735,0.3249734162,0.1450974099,0.08114885381,0.03318723447,0.0413656808,0.01345392318
4.5,1,1,1,1,1,0.4314753596,0.5579784879,0.6428683206,0.3375322661,0.4091889953,0.3047573117,0.1370567263,0.06080375047,0.031355876,0.02645944844,0.0355759318,0.3446354135,0.1641763965,0.1020257806,0.04599995398,0.05850624616,0.02135565111
5,1,1,1,1,1,0.439863083,0.5637153862,0.6475986494,0.3514058879,0.4254755655,0.3262924664,0.1552300531,0.07398049335,0.04370426716,0.03566341104,0.04962520907,0.3605284557,0.1809549348,0.1232242014,0.06029779305,0.07822427098,0.03154941177
5.5,1,1,1,1,1,0.4461065318,0.5675537643,0.6508920797,0.3622969213,0.4381648076,0.3436086988,0.1712662793,0.08661695166,0.05782772447,0.0454622299,0.06549603689,0.3731903735,0.195522776,0.144078093,0.07555403346,0.1000825775,0.04398316442
6,1,1,1,1,1,0.4511221743,0.5707548124,0.6532348191,0.3706703564,0.4477941679,0.3576372925,0.1851406674,0.09831352288,0.07321690093,0.05566479569,0.0828465301,0.3835197307,0.2082162659,0.1641598046,0.09132040913,0.1237150716,0.05858334405
6.5,1,1,1,1,1,0.4549454167,0.572910411,0.6546180493,0.3773251861,0.4553755062,0.3684378327,0.1967806121,0.1089177099,0.08967793252,0.06582953246,0.1012643907,0.3916325776,0.2190906891,0.1833158744,0.1071511849,0.1483551188,0.07509176948
7,1,1,1,1,1,0.458148141,0.5746226606,0.6555945976,0.3825898981,0.4615567565,0.3769987855,0.2065903884,0.1183149184,0.1068089821,0.0758745408,0.1205330038,0.3984055383,0.2283395743,0.2013151391,0.1227948737,0.173679242,0.09310594304
7.5,1,1,1,1,1,0.460784367,0.5757827842,0.6562505001,0.386609023,0.4662942118,0.3839440664,0.2148505299,0.1264252379,0.1242770979,0.08553337057,0.1399860763,0.403894016,0.2362111617,0.2179153632,0.1379609031,0.1993904812,0.1123581831
8,1,1,1,1,1,0.4628185694,0.5768266619,0.6562785521,0.3900345484,0.4703017106,0.3894376367,0.2218774534,0.133422294,0.1416995749,0.09447670162,0.1595879396,0.4083909258,0.2427774468,0.2328554236,0.152521747,0.2248734974,0.1327787956
8.5,1,1,1,1,1,0.4643197831,0.5773406456,0.6567536187,0.3926956968,0.4735025141,0.3937678694,0.2277121468,0.1395352148,0.1590472993,0.1029865994,0.179023379,0.4120499871,0.2484525081,0.24655013,0.1662074144,0.2500096745,0.1539536752
9,1,1,1,1,1,0.4656723696,0.5778895438,0.6571798837,0.3949757683,0.475916942,0.3972654186,0.2325533606,0.1448769071,0.1759438149,0.1109221346,0.1981353064,0.4152578889,0.2535314801,0.258934587,0.1789102746,0.274328071,0.1756169192
9.5,1,1,1,1,1,0.4666832109,0.5785326242,0.6573086953,0.3969077792,0.4779121716,0.4001024598,0.2364735418,0.1494530848,0.1925433997,0.1181963271,0.2167527505,0.4176421594,0.2577879151,0.2699251139,0.1907649224,0.2981705814,0.1974109978
10,1,1,1,1,1,0.4678072441,0.5785714027,0.6572274237,0.3981988253,0.4792970123,0.4021145118,0.2397629288,0.153217593,0.20863791,0.1249081338,0.2350381838,0.4198216151,0.2612745928,0.2799647623,0.2018430673,0.3207785419,0.2192202585
10.5,1,1,1,1,1,0.4684923937,0.5788662948,0.6572913459,0.3993147282,0.4806576406,0.4037053236,0.2424447325,0.1565722721,0.2242134361,0.1309600675,0.2527577165,0.4214562928,0.2642928884,0.2887904198,0.2117766016,0.3424222151,0.2410311499
11,1,1,1,1,1,0.4690934395,0.5791986629,0.6575740612,0.400250119,0.4817071885,0.4051052203,0.2446352227,0.1592285043,0.2391315136,0.136468608,0.2698317441,0.4230072828,0.2668841295,0.2964137196,0.2210767026,0.3629577837,0.2623649338
11.5,1,1,1,1,1,0.4696963512,0.5792067547,0.6575448584,0.4010356668,0.4826325614,0.4063672447,0.2463555498,0.1614181707,0.2532652227,0.1414577093,0.2863445526,0.4243670927,0.269071986,0.3032173158,0.229351506,0.382361867,0.2833281258
12,1,1,1,1,1,0.4703666188,0.5792834169,0.6574809343,0.4017543702,0.4833166503,0.40727671,0.2478194419,0.1632729138,0.2668677544,0.1457532475,0.3020930757,0.4254510823,0.2711409448,0.3093450377,0.2368783959,0.4008496522,0.3036816574
12.5,1,1,1,1,1,0.4707124859,0.5794519786,0.6574687995,0.4024281833,0.4839067529,0.4079162583,0.2490307848,0.1648901147,0.2797723618,0.149737629,0.3171066441,0.4264089106,0.2728441405,0.3148312771,0.2437883984,0.4180761743,0.3233517683
13,1,1,1,1,1,0.4711870347,0.579618226,0.6575277882,0.4026816719,0.4844965461,0.4086724114,0.2500576964,0.1661758926,0.2921897908,0.1533202981,0.3314971605,0.4273593307,0.2741078916,0.3193754216,0.2498144737,0.4342751029,0.3426468305
13.5,1,1,1,1,1,0.4715948284,0.5795408684,0.6573039933,0.4031605855,0.4846007661,0.4092610795,0.2509716727,0.1671591873,0.3038221764,0.1564689719,0.3451417547,0.4280265079,0.275410463,0.3236523031,0.255579224,0.4493736613,0.3611908404
14,1,1,1,1,1,0.4717253922,0.5792731312,0.6574300691,0.4033668092,0.484733976,0.4094357828,0.2517717534,0.1680910512,0.3149648065,0.1594825648,0.3580947827,0.4284359366,0.2765190156,0.3273002128,0.2606017056,0.4636385089,0.3790926931
14.5,1,1,1,1,1,0.4718436078,0.5795580804,0.6573156368,0.4037072266,0.4848405866,0.4095952901,0.2523722559,0.1688993509,0.3252232159,0.1621475202,0.3705106791,0.428948665,0.2775879405,0.3307355936,0.2651155954,0.4768353277,0.3962284841
