time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1220120139,0.1996324556,0.233461474,0.0269501915,0.03641967148,0.005166569375,0.0003702138873,1.796880067e-05,8.480240079e-07,7.777856197e-07,6.133973811e-07,0.02720539705,0.002439192789,0.0001598250425,8.830525674e-06,7.259750181e-06,4.570069716e-07
1,1,1,1,1,1,0.2082116804,0.3302222612,0.3825283751,0.07979876589,0.1064004974,0.02883216153,0.004193152254,0.0004160635523,4.128661623e-05,3.708701651e-05,3.016767849e-05,0.08056199415,0.01421463015,0.001906257244,0.0002146401641,0.0001813465889,2.315624663e-05
1.5,1,1,1,1,1,0.2696414792,0.4160532082,0.4780158236,0.1360495461,0.1796947085,0.06806324685,0.014765658,0.002236228932,0.0003502373953,0.0003078434719,0.0002584837665,0.1372354704,0.03516943029,0.007131649364,0.001221669419,0.001061844729,0.0002054333814
2,1,1,1,1,1,0.313783907,0.473067067,0.53960877,0.1872123887,0.2450659057,0.1140878343,0.03235452985,0.006592719694,0.001445423196,0.001241356015,0.001081600237,0.1887117123,0.06172854689,0.01667550995,0.003828496744,0.003433477001,0.0008927571331
2.5,1,1,1,1,1,0.3456471264,0.5112035809,0.5798531915,0.2306036551,0.2996433947,0.1600680144,0.05505091521,0.01401078514,0.004022125874,0.003374937681,0.003053544517,0.2323880254,0.09046580023,0.03036129866,0.008672185545,0.008042202599,0.0026150647
3,1,1,1,1,1,0.3688540703,0.5366743715,0.6055629268,0.2664754249,0.3435421345,0.202253403,0.08017719892,0.02428286641,0.008734151682,0.007146738416,0.006732142709,0.2678604419,0.1190167415,0.04738115069,0.01597870206,0.01541763385,0.005973801888
3.5,1,1,1,1,1,0.3863309906,0.554180362,0.6226737403,0.2951917399,0.378323117,0.2386274346,0.1057455331,0.03667149852,0.01596691891,0.01275650655,0.01251345412,0.2965024343,0.1457330487,0.06682960798,0.02573416195,0.02579051153,0.01148828375
4,1,1,1,1,1,0.3989998162,0.5660814207,0.6337083314,0.3183575524,0.4054952673,0.2691157203,0.1299936657,0.05039200874,0.02581839347,0.02015221954,0.02062290606,0.319154974,0.1698377554,0.08758719531,0.03755939614,0.03912911823,0.0195320959
4.5,1,1,1,1,1,0.4086207068,0.5743062495,0.6412052478,0.3364908986,0.4267618529,0.2941659888,0.1521810052,0.0645070465,0.03819744944,0.02909941551,0.03105915337,0.3372732773,0.1912059675,0.1091374857,0.05096326015,0.0551868638,0.03023148476
