time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.06362190651,0.04790964145,0.03601755626,0.01578114463,0.01704314402,0.003142700971,0.0002918643971,1.925402054e-05,9.751721728e-07,1.017261174e-06,1.091177566e-06,0.01476706622,0.001806331679,0.0001476485553,9.07792682e-06,1.106008574e-05,4.58235034e-07
1,0,0,0,0,0,0.1062865329,0.07507888449,0.05516874733,0.04376955966,0.04558187265,0.0160657805,0.003132164242,0.0004293163424,4.656922306e-05,4.728858096e-05,5.197618974e-05,0.04087909056,0.009904030552,0.001696292533,0.0002172189174,0.0002684048471,2.28663595e-05
1.5,0,0,0,0,0,0.1353923348,0.0915055466,0.06640669399,0.07073256654,0.07146281834,0.03472678301,0.01031837133,0.002206174528,0.0003834971069,0.0003813420772,0.0004316929547,0.06606599704,0.02310683435,0.006111687288,0.001217086673,0.001521406118,0.0002014327216
2,0,0,0,0,0,0.155406292,0.1020337518,0.07360204388,0.09373365944,0.09173399062,0.05370982349,0.02119623828,0.006184186484,0.001535867126,0.001485451543,0.001735050931,0.08691709118,0.03845245466,0.01368354436,0.003729427842,0.004716121754,0.000864473687
2.5,0,0,0,0,0,0.169466919,0.1096710673,0.07878777388,0.1118658073,0.106821281,0.07006151749,0.03384168199,0.01253909458,0.004130878184,0.003886630397,0.004672377913,0.1034728582,0.05385905761,0.02379856955,0.008213293771,0.01054568779,0.002496114029
3,0,0,0,0,0,0.1797717504,0.1153270246,0.08260299927,0.1262810379,0.1177906845,0.08292670001,0.04647826249,0.02065747046,0.00863512801,0.007947453826,0.009843581226,0.1163024832,0.06800125375,0.03540828218,0.01481788051,0.01930806032,0.005610093989
3.5,0,0,0,0,0,0.1871497662,0.119593797,0.085428034,0.1374891756,0.1260127274,0.09239964407,0.05793558062,0.02988971494,0.01526041083,0.01363070627,0.01747048159,0.1259173517,0.08032188686,0.04760384064,0.02324436844,0.03067538041,0.01063946519
4,0,0,0,0,0,0.1924584858,0.123210201,0.08768709202,0.1465618653,0.1320052105,0.09915260422,0.06777709954,0.03946766856,0.02390654994,0.0207427066,0.02747926433,0.1333349257,0.09075200578,0.05953662101,0.03289036455,0.04410386244,0.01769863657
4.5,0,0,0,0,0,0.196566926,0.1258859372,0.08926730415,0.1537311851,0.1363155764,0.1039591543,0.07580358385,0.04854551414,0.03429155611,0.0288291598,0.03953579109,0.1390690043,0.09937699,0.07068492669,0.0433747349,0.05899156869,0.02683842208
