time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1297848588,0.1941200704,0.2265850359,0.02526226261,0.03246175955,0.004614084858,0.0002778093486,1.24077851e-05,5.713464732e-07,5.614722247e-07,5.76085077e-07,0.02418829319,0.001933825279,0.0001211925764,7.101650575e-06,6.05029095e-06,3.059794628e-07
1,1,1,1,1,1,0.2225078343,0.3253343846,0.3732385208,0.07568400195,0.09626746693,0.02631717436,0.003222743123,0.0002941328482,2.837243638e-05,2.740524833e-05,2.8735319e-05,0.07263169088,0.01146875539,0.001461487403,0.0001745930143,0.0001530087671,1.564639567e-05
1.5,1,1,1,1,1,0.2891089761,0.4144133279,0.4684092494,0.1302376629,0.1646953747,0.06336703893,0.01165226935,0.001620294977,0.0002456357671,0.0002326018993,0.0002504346764,0.1252590535,0.0288576071,0.005551601237,0.001005445186,0.0009083385972,0.0001401901449
2,1,1,1,1,1,0.3374859099,0.4757529673,0.5308429188,0.1807587484,0.2271597561,0.1081936548,0.026228451,0.004912328577,0.001038961417,0.0009642093521,0.001065249495,0.1739015266,0.05152614576,0.01318132127,0.003195986358,0.002990797449,0.0006149126473
2.5,1,1,1,1,1,0.3726005202,0.5181404152,0.571337934,0.2243134138,0.2804278406,0.1542001867,0.04569715036,0.01072744908,0.002967341053,0.002695076722,0.00305533343,0.2158840347,0.07667521186,0.02435470062,0.00734378726,0.007145960724,0.00182567718
3,1,1,1,1,1,0.3983610618,0.5474893587,0.5983312997,0.2604019979,0.3242210503,0.1976210044,0.06814542675,0.01908612129,0.006595393233,0.005857232857,0.006836415724,0.2508178852,0.1021157266,0.03861146209,0.01376676394,0.01396840872,0.004228524442
3.5,1,1,1,1,1,0.4174318125,0.5680498095,0.6161126054,0.290188625,0.3594530729,0.2361800259,0.09178171406,0.02966580174,0.01240600534,0.01072716625,0.01290630876,0.2792405063,0.1265319302,0.05529262595,0.02249587742,0.0237941993,0.008257185822
4,1,1,1,1,1,0.4317152696,0.5827891979,0.6279096571,0.3141430676,0.3878723337,0.2693655463,0.1150436457,0.04172326231,0.02065809427,0.01742233589,0.02157280846,0.3021122237,0.1492254159,0.07359994588,0.03326346236,0.03675963041,0.01427433206
4.5,1,1,1,1,1,0.4423286084,0.593336374,0.6359627245,0.3333073667,0.4104952016,0.2971223093,0.137018288,0.05465394918,0.03136510583,0.0257086989,0.03289429126,0.3205089357,0.169665802,0.09297735505,0.04577011742,0.05277079272,0.02248335665
5,1,1,1,1,1,0.4504132245,0.6007800909,0.6413369575,0.3489955809,0.4282691013,0.3199606394,0.1569485089,0.06777424585,0.04431612922,0.03534574741,0.0466393386,0.3349828682,0.1879927906,0.1127467529,0.05956306442,0.07165945598,0.0330022877
5.5,1,1,1,1,1,0.4565021985,0.6062365994,0.6448884288,0.3614850861,0.4423504385,0.3383980361,0.1747644271,0.08066197293,0.05935463066,0.0459795217,0.06274363208,0.3466010409,0.2039627624,0.1327570745,0.07430125515,0.09291436851,0.04577466781
6,1,1,1,1,1,0.4614440341,0.6102579206,0.6472668839,0.3714601985,0.45349899,0.3531788681,0.1903847648,0.09291376232,0.07598921013,0.05726024398,0.0806588291,0.3558370869,0.2177810407,0.1521967529,0.0896087544,0.1161947601,0.06071078065
