time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.06256834463,0.04730372734,0.03658709846,0.01443430769,0.01501729753,0.00290968056,0.0002844146337,1.879559633e-05,1.067550441e-06,8.189725749e-07,9.75463812e-07,0.01362017131,0.001903129607,0.0001644612026,1.138198336e-05,1.234937253e-05,5.549076355e-07
1,0,0,0,0,0,0.1024448694,0.07578465283,0.05642498365,0.04014098716,0.03931476034,0.01502440827,0.0030919392,0.0004297877036,5.185579948e-05,3.930014835e-05,4.728838669e-05,0.03774154257,0.0103456759,0.001844826059,0.0002651831271,0.0002944109715,2.737008342e-05
1.5,0,0,0,0,0,0.1282084227,0.09418473346,0.06753916609,0.06500499323,0.06046482102,0.0328102552,0.01038234544,0.002256735487,0.0004322972297,0.0003255054423,0.0003988475102,0.06112740261,0.02394674022,0.00643581649,0.001432656365,0.001632158985,0.0002352373102
2,0,0,0,0,0,0.1451606516,0.1068783141,0.07433581283,0.08573260485,0.07645330735,0.05134628275,0.0216655448,0.006516467499,0.001757093885,0.001308621409,0.001638682827,0.08053931262,0.03960916258,0.01404351185,0.004251260792,0.004966321172,0.0009848910547
2.5,0,0,0,0,0,0.1562796786,0.1158975006,0.07842731184,0.1020130115,0.08833420718,0.06796937163,0.03535705984,0.01352475818,0.004783875949,0.003518219605,0.004518127634,0.09625110699,0.05498096809,0.02373233815,0.009119165558,0.01091502601,0.002792255003
3,0,0,0,0,0,0.1638916446,0.1227913595,0.08091283408,0.1149527488,0.09685831137,0.08166281485,0.0497059541,0.02292902691,0.01014304962,0.007350116373,0.009663444534,0.1085250848,0.0689805034,0.03435622646,0.01590959814,0.0195798257,0.006170889626
3.5,0,0,0,0,0,0.1691268791,0.1280347649,0.0826533466,0.1248339384,0.1034032669,0.0925727791,0.06340508027,0.0339125048,0.01806528359,0.01290237873,0.0174286317,0.1181159914,0.08106869312,0.04499209883,0.02426908813,0.03050393903,0.01148505528
4,0,0,0,0,0,0.1728542879,0.1318929237,0.08355172441,0.1325776262,0.1085132021,0.1012040838,0.07560685287,0.04567434044,0.02855661117,0.0199591919,0.02775388809,0.1257156555,0.09125856441,0.05484930884,0.03372837365,0.04317187172,0.01889426686
4.5,0,0,0,0,0,0.1753925405,0.1348974692,0.08422972498,0.1386467026,0.1125351553,0.1078416788,0.08624798156,0.05742482737,0.04108484019,0.0281491642,0.04026008866,0.1317274108,0.09974117674,0.06384276324,0.0436112063,0.0568764917,0.02830388525
5,0,0,0,0,0,0.1774683666,0.1371264201,0.08463773035,0.1435354924,0.1163084258,0.1135538777,0.09557926017,0.06841363857,0.05530540338,0.03710097145,0.05443037101,0.1365571582,0.1068503469,0.07162406604,0.05344797691,0.07106786618,0.03938221368
5.5,0,0,0,0,0,0.1787151004,0.1388583549,0.08487501914,0.1474744901,0.1197837499,0.1177794568,0.1035011329,0.07846194629,0.07045809832,0.04632865025,0.06968774144,0.1405403075,0.1128200919,0.07840293086,0.0631430286,0.08489364282,0.05192918189
6,0,0,0,0,0,0.1796537906,0.1402821389,0.08524233717,0.1508078097,0.1228202382,0.1212317016,0.1103199261,0.08762916319,0.0858394176,0.05534816113,0.08549468436,0.1437883916,0.1176356825,0.08385257143,0.07241465118,0.09850434623,0.06548978489
6.5,0,0,0,0,0,0.1805013204,0.14121541,0.0852810947,0.1537528199,0.1252251361,0.1241027859,0.1160314049,0.09556773923,0.1014138382,0.06395758063,0.1013790479,0.1465807377,0.1217585854,0.08849353758,0.0812692001,0.1115872291,0.07976565966
7,0,0,0,0,0,0.1812217915,0.1419547346,0.08534536703,0.1559257375,0.127520391,0.1265449752,0.1210974649,0.1023767763,0.1166077242,0.07224794515,0.1166793819,0.1490427772,0.125090496,0.09230662052,0.08937097612,0.1232926299,0.09409897729
7.5,0,0,0,0,0,0.1816923032,0.1424965896,0.08530500331,0.1580030457,0.1294672145,0.1285514017,0.1253435781,0.1082752553,0.1310027883,0.0799056711,0.1313084816,0.1510891621,0.1280329667,0.09561150525,0.09654728987,0.133851771,0.108568673
8,0,0,0,0,0,0.1820311012,0.1430550638,0.08519134298,0.1597714343,0.1312801112,0.130201925,0.1291894805,0.1131239558,0.1447044628,0.08687350852,0.145220145,0.152553706,0.1303123117,0.09806797281,0.1033222185,0.1434509435,0.1225459718
8.5,0,0,0,0,0,0.182415909,0.1434913501,0.08498882182,0.161495904,0.1328116164,0.1316196044,0.1324881573,0.1172509278,0.1573184846,0.09318098913,0.158247581,0.1538343577,0.1324188484,0.100235025,0.1093841307,0.1520409903,0.135900286
9,0,0,0,0,0,0.182706158,0.1438830148,0.08473429951,0.1626361152,0.1340742191,0.1329031621,0.1353401891,0.1206194041,0.1689381977,0.09881275227,0.1702410026,0.1550661606,0.1342859129,0.1018254104,0.1146117021,0.1592651319,0.1484568611
9.5,0,0,0,0,0,0.1826343144,0.1440530816,0.08500167678,0.1639609967,0.1350569832,0.1339949003,0.1377838128,0.123427173,0.1794905976,0.1039564635,0.1813244369,0.1562277639,0.135822723,0.1030429364,0.1192117421,0.1654399645,0.1601743194
10,0,0,0,0,0,0.1827634745,0.1442924706,0.08509624425,0.1648805268,0.1358615211,0.1346934054,0.1398765528,0.1258528874,0.1888339404,0.1083156943,0.1914237767,0.1570611222,0.1371131548,0.1039597563,0.1232924426,0.1707029032,0.1708581152
10.5,0,0,0,0,0,0.1828449557,0.144368028,0.08514687834,0.1656390828,0.136562883,0.1353638015,0.1416331915,0.127628123,0.1972246271,0.1124155131,0.2004116502,0.1576475781,0.1382904186,0.1046039874,0.1267598108,0.1748656768,0.1805915298
11,0,0,0,0,0,0.182923161,0.1444639828,0.08508997011,0.1664663502,0.1369756943,0.1358350713,0.1431772044,0.1291409883,0.2045545265,0.1157461725,0.2085717913,0.1581134931,0.1391886204,0.1053592101,0.1298482522,0.178193956,0.1894145877
11.5,0,0,0,0,0,0.1830803187,0.1445276909,0.08517368181,0.1670343658,0.1375145568,0.1363147659,0.1444651219,0.130224407,0.2112087011,0.1186541779,0.2160231181,0.1585718182,0.1401056334,0.1059063714,0.1325249266,0.1806078819,0.1969852204
12,0,0,0,0,0,0.1830240034,0.1444761601,0.08526789745,0.1675043278,0.1381490754,0.1368256793,0.1457306641,0.1312154901,0.2166471817,0.1213069522,0.222437302,0.1590460216,0.1407973307,0.1061582316,0.1347758187,0.1825573609,0.2036909342
12.5,0,0,0,0,0,0.1832282859,0.1445649696,0.08501376396,0.1681299482,0.1384286906,0.1371603521,0.1469764825,0.1318490548,0.2215488737,0.1234810798,0.2282508256,0.1593666479,0.1415853511,0.1064219342,0.1368593806,0.1838095521,0.2096364701
13,0,0,0,0,0,0.1832238389,0.1445147645,0.08506556651,0.1684587964,0.138740855,0.1372548378,0.1479383092,0.13250495,0.2258128701,0.1254340789,0.2332158467,0.1597312525,0.1422737568,0.1065896108,0.1386922871,0.1846894914,0.2148939121
13.5,0,0,0,0,0,0.1832807721,0.1444973934,0.08510040492,0.1688651762,0.1390460692,0.1375807972,0.1489229491,0.1330498767,0.2293331488,0.1271147866,0.2375065859,0.159936802,0.1427615303,0.106740921,0.1402192993,0.1850619386,0.219269985
