time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1309000336,0.1935464787,0.2325502352,0.02455332175,0.03544056068,0.004912967164,0.0003209697928,1.483872405e-05,6.673285054e-07,5.573583701e-07,6.490526611e-07,0.02529969071,0.002104090191,0.0001461363194,7.362376186e-06,7.450029819e-06,3.139676247e-07
1,1,1,1,1,1,0.2233760831,0.3219887985,0.3821881476,0.07353666652,0.1040380752,0.0277219782,0.00367776134,0.0003489210146,3.283536547e-05,2.705184288e-05,3.232049193e-05,0.07547337955,0.01233997529,0.001750108303,0.0001811927302,0.0001875400795,1.611624029e-05
1.5,1,1,1,1,1,0.2890406811,0.4081980714,0.4789317267,0.1267108412,0.176319925,0.06614435238,0.01313016915,0.001911833532,0.0002812999009,0.0002291328732,0.0002809367897,0.1295204832,0.03066603591,0.006601875601,0.001045408328,0.001110273863,0.0001452917647
2,1,1,1,1,1,0.3363580601,0.4662437443,0.541619163,0.175686291,0.2411911221,0.1121922589,0.02921856977,0.005758961173,0.001178823464,0.0009461907769,0.001192829746,0.1791386356,0.05418227187,0.01559174127,0.00333393539,0.003627299791,0.0006418748453
2.5,1,1,1,1,1,0.3705643727,0.5059429255,0.5825152596,0.2176447938,0.2956149344,0.1592422883,0.05036822608,0.01248554969,0.003336426291,0.002627371933,0.003414506354,0.2216172167,0.07979980608,0.028627571,0.007702572652,0.008594785092,0.001923227091
3,1,1,1,1,1,0.3957198143,0.533161514,0.6094207142,0.2525789193,0.3397965979,0.2030856351,0.07451317186,0.02206059108,0.007360899876,0.005680226945,0.007621205431,0.2569531454,0.1054879342,0.04504206108,0.01453438353,0.01663753872,0.004503788929
3.5,1,1,1,1,1,0.4140038736,0.5523476244,0.6271721361,0.2809975957,0.3747178984,0.2417450247,0.0995381215,0.03395248423,0.01371794276,0.01034874856,0.01433699507,0.2855868078,0.1298000497,0.06402050355,0.02386087596,0.02806397775,0.008895593676
4,1,1,1,1,1,0.427449984,0.5654904937,0.63909498,0.3038641821,0.4024097258,0.2746924345,0.1239084283,0.047385905,0.02259180645,0.01664969615,0.02382494212,0.3085108803,0.1519202785,0.08470364943,0.03554824745,0.04293887097,0.01555586696
4.5,1,1,1,1,1,0.4377031652,0.5748721651,0.6466489559,0.3221943525,0.4238862721,0.3022861246,0.1464670568,0.06164190352,0.0339755686,0.02444025518,0.03612439647,0.326755338,0.1715357183,0.1061952958,0.0490680599,0.06097904781,0.02473643562
5,1,1,1,1,1,0.4453793182,0.5816937589,0.6515900868,0.3368793577,0.440808012,0.3248676788,0.1668469318,0.07599479224,0.04773226181,0.03340780899,0.05098728531,0.3412521983,0.1887502864,0.1277597866,0.06421731275,0.0818124591,0.0365818533
5.5,1,1,1,1,1,0.4513034228,0.5867961224,0.6550164731,0.3484166559,0.4538728792,0.3434329611,0.1847968757,0.08994012183,0.0634541743,0.04320652355,0.06822184019,0.3527938001,0.2037136917,0.1490881083,0.08018730029,0.1048704695,0.05115580352
6,1,1,1,1,1,0.4557159974,0.5903489549,0.6572996712,0.3575535019,0.4639545175,0.3583865445,0.200298507,0.1029877686,0.0807368906,0.05341172117,0.08728126952,0.3620440152,0.216366554,0.1696452644,0.0966787488,0.1297328853,0.06811664858
6.5,1,1,1,1,1,0.4593097461,0.5929533662,0.6590415046,0.3650674973,0.4720327702,0.3702767652,0.2135866006,0.1150407934,0.0991102195,0.06380603682,0.1076931114,0.3693073888,0.2275792887,0.1890174477,0.1131793439,0.1558910958,0.08725893314
7,1,1,1,1,1,0.4616953006,0.5949853296,0.6602441317,0.3710817475,0.4783423786,0.3798747305,0.2247861871,0.1259003848,0.1182298656,0.07417229075,0.1288609936,0.375177917,0.2367332887,0.2074586705,0.1295514768,0.1827000586,0.1083370895
7.5,1,1,1,1,1,0.463690976,0.5964868685,0.6611093477,0.3757055793,0.4832389908,0.3875202653,0.2342059024,0.1354217207,0.1377287068,0.08417852217,0.1507845522,0.3796175048,0.2444003036,0.2243338578,0.1452155148,0.2096825578,0.1309087954
