time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1256771408,0.2045396223,0.2037956416,0.01777326,0.04240451282,0.004045452553,0.0002006040031,1.46844174e-06,9.920826293e-08,9.198815988e-08,7.64516758e-08,0.01504977909,0.002282047443,0.0001391547266,1.217977907e-05,2.707890183e-06,9.531333153e-07
1,1,1,1,1,1,0.213751908,0.3389581259,0.3424814765,0.05516601004,0.1267374722,0.02413021224,0.002491086258,3.6901231e-05,5.19980833e-06,4.679176377e-06,4.022476396e-06,0.04684633751,0.01403242061,0.001747848818,0.0003098190532,7.181996269e-05,5.053454272e-05
1.5,1,1,1,1,1,0.2720602695,0.4277476655,0.4379811104,0.09667361671,0.2183080757,0.06084965711,0.009627527266,0.0002160002289,4.756173918e-05,4.152315495e-05,3.691121753e-05,0.08243466295,0.03634438296,0.00685228062,0.001819817243,0.0004435407014,0.0004658923979
2,1,1,1,1,1,0.3152957659,0.4845038485,0.5021192189,0.1349810778,0.3035158382,0.1068836205,0.02322487317,0.0007000228296,0.0002144906655,0.0001816788669,0.0001655271365,0.1164080235,0.0663033434,0.01676575532,0.005926232341,0.001505635356,0.002110330532
2.5,1,1,1,1,1,0.3447456324,0.5222618192,0.5457839758,0.1679184562,0.3740675207,0.1570021368,0.04286973328,0.001629417785,0.0006443196846,0.0005286400961,0.00050281966,0.1466112207,0.1005165259,0.03176378386,0.01391478653,0.003724695436,0.00641702581
3,1,1,1,1,1,0.3634579363,0.5479921123,0.5786834263,0.1955109274,0.4313437908,0.2042193426,0.06767403102,0.003100097307,0.001521975377,0.001218377112,0.001181714124,0.1725442966,0.1346198292,0.05145570902,0.02636219506,0.00745898037,0.01511924007
3.5,1,1,1,1,1,0.3750884611,0.5621685292,0.5980098905,0.2181910742,0.4811214673,0.2464951687,0.09553622714,0.005083659159,0.003075693437,0.002354236442,0.002388304206,0.1934080204,0.1691133173,0.07463529024,0.04351501735,0.01294423381,0.03004175104
4,1,1,1,1,1,0.3850748434,0.5724938836,0.6092271632,0.2362627011,0.5181361767,0.2839276732,0.1241100919,0.00751391741,0.005434270838,0.003976875962,0.004289975949,0.2083891357,0.1979034261,0.09966312636,0.06479757542,0.02069682672,0.05201117232
4.5,1,1,1,1,1,0.3909646268,0.58006868,0.6207068708,0.2506991862,0.5442881712,0.3191121425,0.152043803,0.01037464132,0.00878403306,0.006187687824,0.006923706858,0.2223570988,0.2245184807,0.1251612071,0.08842729514,0.03038016992,0.08184768467
5,1,1,1,1,1,0.3966895715,0.584522848,0.6254282143,0.260739198,0.5677944609,0.3461021706,0.1808439929,0.01344885921,0.01312901653,0.008936866031,0.01039208702,0.2335125018,0.2502780866,0.1506030253,0.1122558724,0.04170143414,0.1182934393
5.5,1,1,1,1,1,0.3993287091,0.5865902828,0.6312805824,0.2696262691,0.5839293692,0.3678619673,0.2076943125,0.01665268913,0.01867458109,0.01210632937,0.01464463249,0.2389782887,0.2696244315,0.1748502852,0.1364862345,0.05503196033,0.1607099716
6,1,1,1,1,1,0.3999430793,0.5883878613,0.6339987188,0.2767266526,0.5985804222,0.3847770075,0.2329202105,0.01989450567,0.02546413629,0.01582540511,0.01978236568,0.2427075343,0.2869572137,0.197831244,0.1603333402,0.0699178025,0.2078187696
6.5,1,1,1,1,1,0.3995925591,0.5881787567,0.6368624343,0.2795151038,0.6079601422,0.3982131918,0.2552558036,0.02316212776,0.03313687685,0.01988090291,0.02601253706,0.2461058957,0.2991598425,0.2197504939,0.1810735866,0.08629241346,0.2595486365
7,1,1,1,1,1,0.4027846141,0.5913206981,0.6384516813,0.28411017,0.6167508264,0.4043517119,0.2744517974,0.02650770529,0.04165397288,0.02408446437,0.03291032545,0.2483569204,0.3110542971,0.2379534089,0.2029297808,0.103305401,0.3127263295
7.5,1,1,1,1,1,0.4035978665,0.5911895509,0.6392461151,0.2858338667,0.6209772759,0.4120070544,0.2925721447,0.02947010817,0.05086150558,0.02831597281,0.0408279063,0.2486299038,0.3190537621,0.257416494,0.2210717867,0.119747555,0.3659030003
8,1,1,1,1,1,0.403928083,0.5930769464,0.6408844881,0.2890505579,0.6271104502,0.420907903,0.3075276431,0.03240090397,0.06138959532,0.03300065471,0.04918726152,0.248985065,0.3255527961,0.2744377052,0.237949276,0.1373142988,0.4132889668
8.5,1,1,1,1,1,0.4035550703,0.5915198849,0.6412151805,0.2890578609,0.630857799,0.4255942404,0.3216132929,0.03527689794,0.0715387113,0.03720350732,0.05871874933,0.2500822943,0.3301479916,0.2902142183,0.2525445524,0.1556931367,0.4600001936
9,1,1,1,1,1,0.4023451412,0.59322352,0.6408905521,0.2908061562,0.6342279408,0.4275707686,0.3320140573,0.03765822165,0.08307879258,0.04110298727,0.06899932218,0.2528210465,0.3339130004,0.3007768565,0.2639592008,0.1734908563,0.508519428
9.5,1,1,1,1,1,0.4037111326,0.5943343232,0.6400650364,0.2924027459,0.6366353132,0.4338093287,0.3402833589,0.03965720496,0.09525564653,0.04566714275,0.07940067431,0.2545617167,0.3400841012,0.3124165179,0.2745816583,0.192306561,0.5479281132
10,1,1,1,1,1,0.4054946286,0.5931283758,0.6394612678,0.2912015397,0.6344649779,0.4370226517,0.3497039569,0.04217966655,0.1072108164,0.04961708521,0.08941639693,0.255480558,0.3449238559,0.3217763272,0.2848469688,0.2097818346,0.5875225742
10.5,1,1,1,1,1,0.4054680683,0.593654852,0.6363611532,0.2902080329,0.635977701,0.4384954645,0.3555531373,0.04381579982,0.119334701,0.05351190124,0.09908171632,0.2542190269,0.3447276059,0.3297635706,0.2931779576,0.2275153431,0.6189961919
11,1,1,1,1,1,0.4056882527,0.5926135668,0.6365582416,0.2899205415,0.6380280766,0.438521386,0.3599019523,0.04506510085,0.1307997786,0.0565466729,0.1109286482,0.2553390868,0.3447067404,0.3390994355,0.3027028914,0.2441163891,0.6492043174
11.5,1,1,1,1,1,0.4055173181,0.5933347323,0.637249911,0.2877787725,0.6377094845,0.4368794514,0.3659850209,0.04618175278,0.142763483,0.05964348243,0.1206482352,0.2590985572,0.3466840247,0.3442263828,0.3057479665,0.2625229417,0.6781422027
12,1,1,1,1,1,0.4054861142,0.594015106,0.6390553862,0.2890804216,0.6368521489,0.4375591375,0.367977347,0.04689437774,0.153733401,0.0627040156,0.1316100185,0.2577837953,0.3481977754,0.3497329584,0.3118546851,0.2802453474,0.7063140799
12.5,1,1,1,1,1,0.4046357338,0.5916798044,0.6393828674,0.2907619262,0.6376381704,0.4349729849,0.3734785075,0.04843446361,0.1632446873,0.0649011522,0.1415326804,0.2585349242,0.3484219376,0.3567821133,0.3149063564,0.2974196831,0.7314410067
13,1,1,1,1,1,0.4061711875,0.5911586056,0.640594053,0.2890568064,0.639801864,0.4367523811,0.3766515165,0.04954144641,0.1755098607,0.06642057235,0.1523779102,0.2585985141,0.3491914986,0.3623781954,0.3205968129,0.314277578,0.7526945428
13.5,1,1,1,1,1,0.4040486335,0.5947093696,0.6417064794,0.2886152603,0.639150243,0.4356966915,0.3802150852,0.05035375689,0.1858561609,0.06915211958,0.1616623122,0.2574209771,0.3501034309,0.3646147345,0.323134295,0.3285486723,0.7723516501
14,1,1,1,1,1,0.404861487,0.5956308319,0.6405687641,0.2867849943,0.6392596595,0.4355898609,0.3824575206,0.0511283505,0.1990092037,0.07145182229,0.1718590625,0.2583268046,0.3501409182,0.3676833609,0.3251787512,0.3392619253,0.7885526328
14.5,1,1,1,1,1,0.4046248807,0.593991214,0.6386883522,0.2857441544,0.6410540541,0.4362816405,0.3867024548,0.05193610052,0.2114964979,0.07308542058,0.1844576269,0.257873626,0.352592465,0.3718156017,0.3289375568,0.3515853315,0.8044663109
15,1,1,1,1,1,0.4050753985,0.5926858748,0.6395639963,0.2864786634,0.6420570811,0.4391145094,0.3878590745,0.05245906176,0.2221251619,0.07401896082,0.1939678403,0.2573977165,0.3517572874,0.3748451797,0.3333551991,0.365072472,0.8189663463
15.5,1,1,1,1,1,0.4060447642,0.59098073,0.641996951,0.2883585758,0.6403262824,0.4399276693,0.3904449999,0.05265439996,0.2316926621,0.07538625004,0.2044864805,0.2575008661,0.3517449198,0.3751518018,0.3358597149,0.3797965758,0.8315301199
16,1,1,1,1,1,0.4028355325,0.5916427568,0.6433483475,0.2867365647,0.6384502581,0.4403378759,0.393148554,0.05262679652,0.2417583955,0.07652603635,0.2155773839,0.2584247023,0.3540912124,0.3762562733,0.3352479529,0.3904432374,0.8415662278
16.5,1,1,1,1,1,0.4045811651,0.5900936434,0.6441827945,0.2893534961,0.6398400291,0.439624627,0.3915898223,0.05317560176,0.2512274675,0.07744170209,0.2245421646,0.2576179955,0.3509800191,0.3784898652,0.3329299337,0.4000671602,0.8507779441
17,1,1,1,1,1,0.4043284388,0.5914974224,0.6431128975,0.2884076656,0.6378745277,0.4384937963,0.390762389,0.05335169479,0.259452364,0.0787981705,0.2355565393,0.2583456135,0.3499713056,0.3786638608,0.3344285022,0.4093454929,0.8598874471
