time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0.05636395761,0.04556850558,0.03815588387,0.01429476242,0.014389975,0.002706869417,0.0002631682617,1.882862075e-05,9.548385009e-07,1.142957987e-06,9.49980715e-07,0.01477016879,0.001661258718,0.000160413779,1.121906528e-05,1.221173225e-05,4.964240166e-07
1,0,0,0,0,0,0.09337289801,0.07088571169,0.05924301051,0.03982559471,0.03760345882,0.01391441121,0.002812467109,0.0004125002507,4.50727075e-05,5.132646623e-05,4.543189797e-05,0.04178871533,0.009231885421,0.001821623794,0.000263946957,0.0002951100849,2.445527551e-05
1.5,0,0,0,0,0,0.1179445478,0.08550323693,0.07178128723,0.06468982202,0.05772173059,0.03024160397,0.00934748592,0.002097234099,0.0003706489626,0.0004007880632,0.0003750533656,0.06871230062,0.0218550684,0.006479309284,0.001451396363,0.001650682719,0.0002108360745
2,0,0,0,0,0,0.135121626,0.09426891831,0.07970453762,0.08570138755,0.07257296173,0.04716805703,0.01936561714,0.005855378746,0.001485246074,0.001528116815,0.00150833652,0.09198000074,0.03671448541,0.01438184622,0.004372937501,0.005061679725,0.0008868431908
2.5,0,0,0,0,0,0.1470895963,0.1001340808,0.08541247233,0.1026276961,0.08291435023,0.06192059302,0.03129276549,0.01183028951,0.004013441437,0.003921778813,0.00410119889,0.1111536452,0.05183495343,0.02465018189,0.009495500285,0.01123838697,0.002518140051
3,0,0,0,0,0,0.1557838502,0.104063717,0.08933391116,0.115716237,0.08969820668,0.0739457675,0.0433888975,0.01958942936,0.008416171523,0.007886775864,0.008657158569,0.1265311588,0.06595647544,0.03620900259,0.01679850468,0.02019231061,0.005576296669
3.5,0,0,0,0,0,0.162316547,0.1070385524,0.09229205823,0.1260687675,0.09484868494,0.08295041185,0.05481368241,0.02827545737,0.01495442984,0.01340800849,0.01549953243,0.1386383181,0.07852018701,0.04797371172,0.02582535112,0.03150039952,0.01039578992
4,0,0,0,0,0,0.1671591635,0.108930717,0.09417692721,0.1344217715,0.09853081882,0.08978281153,0.06482443011,0.03734807936,0.02350765366,0.02024812232,0.02464922007,0.1484429029,0.08950426733,0.05935655452,0.03613587972,0.04467012968,0.01716494189
4.5,0,0,0,0,0,0.170946464,0.1106676027,0.09560161515,0.1409320493,0.1014997425,0.09441357874,0.0732998348,0.04611312755,0.0338592766,0.02804668192,0.03572988522,0.1561275119,0.09873513476,0.06976971343,0.04695002033,0.0590559645,0.0258804529
5,0,0,0,0,0,0.173809071,0.1120839212,0.0964943359,0.1463236333,0.1039557578,0.09794549146,0.08022396471,0.05421848524,0.04556272495,0.0366048027,0.04839008085,0.1624416931,0.1067841177,0.07883810948,0.0579886838,0.07386993619,0.03628208927
5.5,0,0,0,0,0,0.176114338,0.1131289813,0.09682622608,0.1506332921,0.1057965566,0.1004607419,0.08590639835,0.06143715163,0.05815713615,0.04526515935,0.06223091809,0.1675767012,0.1134704669,0.08666078301,0.06859460924,0.08862331524,0.04811118401
6,0,0,0,0,0,0.1778617684,0.1136490052,0.09737367195,0.1541993008,0.1077290869,0.1024612447,0.09033244668,0.06758378954,0.07132861037,0.05381799022,0.07681934169,0.1718272785,0.1192063036,0.0932136304,0.07839864334,0.1029532948,0.06097650341
6.5,0,0,0,0,0,0.1791510842,0.1137490053,0.09770632147,0.1573449688,0.1091787326,0.1039386681,0.09381289709,0.07274821291,0.08451404258,0.06215831131,0.09151658046,0.1753021407,0.1237657253,0.0986874844,0.08749203087,0.1162436268,0.07438694611
7,0,0,0,0,0,0.1801736418,0.113967963,0.09787034251,0.159842492,0.1104977612,0.1051868307,0.09651282056,0.0770655529,0.09755098182,0.0699533876,0.1062019999,0.1782384741,0.1279779475,0.1032075266,0.09587471369,0.1290019569,0.08814465735
