time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1258099238,0.1954036011,0.2387365677,0.02795459143,0.0344958162,0.00509092147,0.0003314642046,1.75905897e-05,8.034689927e-07,7.865036212e-07,7.613714937e-07,0.02498448928,0.002199939208,0.000138015966,7.098035317e-06,6.360857547e-06,2.703010841e-07
1,1,1,1,1,1,0.2155015327,0.3249612795,0.3909427183,0.08272809995,0.1016588895,0.02851100316,0.003744481306,0.0004045949527,3.892871083e-05,3.724923897e-05,3.706557811e-05,0.07430242737,0.01278817125,0.001648723478,0.0001736655353,0.0001592084153,1.380425024e-05
1.5,1,1,1,1,1,0.2799419405,0.4112025007,0.4882117946,0.1410305096,0.1727244808,0.06751381838,0.01317433678,0.002165458012,0.0003290301383,0.0003078179574,0.000314309413,0.1272237988,0.03160643412,0.006217373737,0.0009970707268,0.0009388855742,0.0001239450326
2,1,1,1,1,1,0.3264330115,0.4690415851,0.5506477797,0.1938227106,0.2368121255,0.1133981116,0.0288386425,0.006346542926,0.001353594931,0.001233981143,0.001302263949,0.1757554629,0.05543537021,0.0146871139,0.003174301479,0.003069561589,0.0005474025907
2.5,1,1,1,1,1,0.3603219184,0.5085883251,0.5908825342,0.2384595427,0.2905999405,0.1594546326,0.04901704422,0.01340965795,0.00376629622,0.003338197008,0.003628856785,0.2173385947,0.08141503456,0.02701611442,0.007308934957,0.007277204814,0.001636841057
3,1,1,1,1,1,0.3851140094,0.5351853142,0.6169626917,0.2748559069,0.3343854337,0.2016945934,0.07143680837,0.02312171602,0.008161685213,0.007036109415,0.007912391714,0.251589254,0.1072380422,0.04265376479,0.01374122892,0.01409806855,0.003825365401
3.5,1,1,1,1,1,0.4035576,0.5533512651,0.6341633404,0.3040915641,0.369211018,0.2381322299,0.0941333657,0.03477984055,0.01492596232,0.01249598618,0.01456925528,0.2793233182,0.1316131304,0.0608046475,0.02253997379,0.02389779891,0.007565159418
4,1,1,1,1,1,0.4176500867,0.5657640207,0.6451088892,0.3273144272,0.3966270184,0.2687790412,0.1155926828,0.04751183334,0.02417670988,0.01968718211,0.0237791354,0.3017414756,0.1536816208,0.08076928153,0.03354797176,0.0366730564,0.01324126174
4.5,1,1,1,1,1,0.4283715394,0.5744963559,0.6523351341,0.3453988753,0.4181789818,0.2939592848,0.1352271797,0.06060269754,0.03584688041,0.02833419769,0.0354741605,0.319215842,0.1732967229,0.1016653112,0.04641191886,0.05230121249,0.02114269273
