time,TNFR,IL1R,CD40,LTB,BAFFR,TRAF2_5,TRAF6,TRAF2_3,Btx,TAK1_TAB,NEMO_IKKa_IKKb,IkBa_release_signal,p50_p65,TNFa,p100,Phenotype_canonical,NIK,IKKa_noncanonical,p100_RelB,p52,BAFF,Phenotype_noncanonical
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1,1,1,1,1,0.1932725233,0.2414626095,0.212029013,0.03831494469,0.04322310555,0.006731898813,0.0005654327432,3.858404296e-05,1.397515725e-06,5.290662073e-07,1.891856942e-06,0.02556696315,0.003268884228,0.0002129312464,1.955975416e-05,1.737527385e-05,7.552835168e-07
1,1,1,1,1,1,0.338360282,0.3813419615,0.3479769074,0.1145525364,0.1207414012,0.03721942034,0.006416098829,0.0009175400364,6.957176417e-05,2.620169575e-05,9.456095601e-05,0.07630375715,0.01923912506,0.002533990979,0.0004785849494,0.0004372717159,3.868766443e-05
1.5,1,1,1,1,1,0.4477019555,0.4641896229,0.4345266009,0.1971124901,0.1959590561,0.08575668089,0.02236386177,0.005049896876,0.0006062785481,0.0002258203017,0.000822024332,0.130321341,0.04773904824,0.009469245812,0.002751757664,0.002571384492,0.0003500802385
2,1,1,1,1,1,0.5274066936,0.5165348121,0.4877909806,0.2691589643,0.2598829714,0.14229025,0.04863531524,0.01514153122,0.002560750106,0.0009517888477,0.003492365652,0.1787157859,0.08493579824,0.02209831189,0.008644596763,0.008351671207,0.001530343711
2.5,1,1,1,1,1,0.5883862394,0.543167498,0.5198580913,0.3345866281,0.3090273629,0.1959640449,0.08206975918,0.03237965397,0.007298759685,0.002705762812,0.009845400742,0.2198905291,0.1238327392,0.03957856357,0.01980826853,0.01959245701,0.004550611039
3,1,1,1,1,1,0.6336665909,0.5587384127,0.5401323846,0.3845717069,0.3473465981,0.245377521,0.1179769487,0.05652670056,0.01597605187,0.00596658181,0.02161705511,0.2507048299,0.1615687885,0.06086965249,0.03610090267,0.03746497432,0.0105203443
3.5,1,1,1,1,1,0.6688286132,0.5688524324,0.551629111,0.4228789385,0.3727070526,0.2847816565,0.1526205028,0.08609358387,0.02974686789,0.01096160291,0.03994382037,0.2748207112,0.1975771927,0.08331192429,0.05791573199,0.06164896583,0.02056169703
4,1,1,1,1,1,0.695396104,0.5727952608,0.5602282431,0.454998477,0.393810059,0.3176248361,0.1853151121,0.1182949581,0.04859379002,0.01804510064,0.06510970271,0.2923892196,0.228120135,0.1069133795,0.08196181789,0.09258761951,0.03533277437
4.5,1,1,1,1,1,0.7156646761,0.5773874981,0.5651150062,0.4812632956,0.4096020861,0.3457937145,0.2140266264,0.1521184621,0.07256711712,0.02717506961,0.09723782632,0.3057596528,0.2557162238,0.1295459009,0.1095758579,0.129643777,0.05500396463
